"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"LGR6",0.0999695848406184,4.64329941545406,2.00309146752611,0.046282757138957,0.074842275833349,-4.93933731451295,"Not Significant"
"ADIG",-0.0674116386719117,5.28620743311762,-2.00301375480199,0.0462911578093097,0.0748498005410145,-4.9394895704348,"Not Significant"
"FAM117B",-0.152769986713734,7.28607012165333,-2.00271185322356,0.0463238053359752,0.074896526451414,-4.94008100628237,"Not Significant"
"CLEC18B",-0.0586964790967821,5.37453186796365,-2.00225017161977,0.0463737691378184,0.0749712395595941,-4.94098529010574,"Not Significant"
"DNAI4",-0.0795272486222736,5.03498922385604,-2.00202186721762,0.0463984934100929,0.0750051398003557,-4.9414323895319,"Not Significant"
"MIR26A2",-0.0497499019651588,3.30917478166495,-2.00192179599814,0.0464093341627191,0.0750165930700131,-4.94162834824315,"Not Significant"
"LINC01126",-0.0653389406878482,4.51117044821824,-2.0018291172526,0.0464193759994328,0.075026490607312,-4.94180982261823,"Not Significant"
"TPMT",0.129600525953739,6.32355961769931,2.00179595388344,0.0464229697314393,0.075026490607312,-4.94187475788164,"Not Significant"
"OR6V1",-0.0611322615711876,4.55684096753863,-2.00151923702751,0.046452965204147,0.075068893769226,-4.94241654049781,"Not Significant"
"EEF1E1",-0.0755103152792973,5.01099526793932,-2.00044653768733,0.0465693985650109,0.075250964075522,-4.94451608876999,"Not Significant"
"IMPG2",-0.0724219561461075,4.30392645208747,-2.0003738720808,0.0465772947949559,0.0752576351912676,-4.94465827466825,"Not Significant"
"VHLL",-0.0360087699365264,3.70661793084045,-2.00002967073938,0.0466147129448326,0.0753120016468565,-4.9453317108007,"Not Significant"
"CLDN2",0.126564453557218,5.68550182236571,1.99961606530971,0.0466597096884732,0.0753786025006117,-4.9461407890231,"Not Significant"
"PCBP1",0.0833240247809517,8.92201745770398,1.99942766165533,0.0466802185894957,0.0754056357546775,-4.94650928298473,"Not Significant"
"MMP23B",-0.118978087889231,6.74415152318893,-1.99932503576661,0.0466913932622633,0.0754175876613656,-4.94670999224707,"Not Significant"
"DDRGK1",-0.0894526324753508,7.25164882993616,-1.99911211416882,0.0467145849804469,0.0754489464218846,-4.94712637914239,"Not Significant"
"ADAMDEC1",0.241280051462388,4.78364121523971,1.99906910161008,0.0467192711525612,0.0754504141333488,-4.94721048877339,"Not Significant"
"CYP1A2",-0.0663318996457409,5.21811204814714,-1.99867999202906,0.0467616823151311,0.0755128015653997,-4.94797130010491,"Not Significant"
"KCNIP3",-0.101134776641033,5.74391695128307,-1.99858390248702,0.0467721606528777,0.0755236165626983,-4.94815915831826,"Not Significant"
"KLHL35",-0.0577902325564219,6.08955405478436,-1.99824650361766,0.0468089689504059,0.075576941703614,-4.94881871501029,"Not Significant"
"ARHGEF37",-0.0999318670892091,5.33258502761439,-1.9981687795156,0.0468174516826151,0.0755845279589844,-4.94897063698295,"Not Significant"
"CFAP97",0.0846596713415364,7.72171414638183,1.99754885071754,0.0468851567044182,0.0756802050455697,-4.95018216469549,"Not Significant"
"KBTBD4",0.0708308546709633,6.76446325493027,1.99752285008004,0.0468879981532561,0.0756802050455697,-4.95023296983245,"Not Significant"
"GCM1",-0.0429863745340691,3.45368920216977,-1.99752208855571,0.0468880813777373,0.0756802050455697,-4.95023445783816,"Not Significant"
"CLCN2",-0.0866730502563593,5.48817077360453,-1.99741352345308,0.0468999473793614,0.0756915024180651,-4.95044658660523,"Not Significant"
"OR6B1",-0.0577902978835381,4.20663322019549,-1.99738871073281,0.0469026597290674,0.0756915024180651,-4.95049506739374,"Not Significant"
"AKR1C3",0.243005610298937,6.66351942543186,1.99721777966989,0.0469213483030599,0.0757155445956794,-4.95082902835696,"Not Significant"
"CDH9",-0.035593299569058,3.24671297680816,-1.99629185072737,0.0470226934015628,0.0758729524196474,-4.95263760537791,"Not Significant"
"MPLKIP",-0.210678393255774,8.48915844257375,-1.99572544921162,0.0470847786687589,0.0759647793726215,-4.95374353310422,"Not Significant"
"RGL2",0.118481344707673,6.27751949685936,1.99570328073696,0.0470872100436781,0.0759647793726215,-4.95378681200381,"Not Significant"
"IQCJ",-0.0344068063811465,3.78154469465874,-1.99561428529061,0.0470969718794293,0.0759743915619221,-4.95396055067021,"Not Significant"
"SLC26A2",0.122131127667267,6.37373391748879,1.99521813960259,0.0471404455516781,0.0760375714539621,-4.95473382317025,"Not Significant"
"ZFP62",0.164619629038496,6.38442496018783,1.99518803087492,0.0471437511207503,0.0760375714539621,-4.95479258903936,"Not Significant"
"RNF220",0.107373001693762,7.00230547014423,1.99395338177641,0.0472794695091443,0.076250312795773,-4.95720162415114,"Not Significant"
"ZNF625",-0.0701189973783514,4.51944771365272,-1.99284851454249,0.0474012018452175,0.0764353371453509,-4.95935620711517,"Not Significant"
"MRPS9",-0.179841216957383,5.76009164403805,-1.99284265211362,0.0474018484639763,0.0764353371453509,-4.95936763625771,"Not Significant"
"SPANXN2",-0.0478451117217231,3.66474691992073,-1.99234941805896,0.0474562783139947,0.0765169279176404,-4.96032910795259,"Not Significant"
"CPE",-0.230628475306618,8.63928453697779,-1.99227134569582,0.047464898677714,0.0765246497851852,-4.96048127497412,"Not Significant"
"SCAI",-0.0998245657412236,6.17746930726449,-1.99192923217809,0.0475026887815265,0.0765793951349645,-4.96114800366211,"Not Significant"
"PVRIG",-0.110276403713424,6.0055255956213,-1.99181721909671,0.0475150673565604,0.0765931688628793,-4.96136627653297,"Not Significant"
"TICAM1",0.108252796935255,6.43106976540931,1.99166132102052,0.0475323002079719,0.0766147647154641,-4.96167004557791,"Not Significant"
"RHOBTB2",0.074467981139005,6.26827029411902,1.99133694664125,0.0475681732442201,0.0766663997724565,-4.9623020187536,"Not Significant"
"LY6H",-0.107628500032193,6.00532064504019,-1.99119872185983,0.047583466682206,0.076684860699563,-4.96257128952327,"Not Significant"
"OPHN1",0.0924569872930459,6.03251488025956,1.99107775611091,0.0475968539623593,0.0767002469579802,-4.96280692374974,"Not Significant"
"RCN2",0.168903310262886,7.80707163241454,1.99083074103595,0.0476242010179438,0.076738124486319,-4.96328805169921,"Not Significant"
"EXD3",-0.0807650660813,6.20845672132554,-1.99079008642888,0.0476287031657113,0.0767391882739306,-4.96336723188941,"Not Significant"
"NFKBIZ",0.170543265367081,8.08020743586703,1.99059537179993,0.0476502711263163,0.0767677460458979,-4.96374644253077,"Not Significant"
"HOXA10",-0.0981059834565814,5.46255766882602,-1.99054578872228,0.0476557646159175,0.0767704042614998,-4.96384300083561,"Not Significant"
"SPDYE1",-0.0546850199869064,5.77149873431097,-1.9904451086825,0.0476669209721374,0.0767821838304413,-4.96403905843111,"Not Significant"
"NISCH",0.0997913228200717,7.77739396913351,1.99034174733799,0.0476783767418032,0.0767944437578241,-4.96424032743992,"Not Significant"
"RAB40C",-0.123696298673918,6.76846576551651,-1.99028445183453,0.0476847279341017,0.0767984805479558,-4.96435189099376,"Not Significant"
"PALS1",0.124915924161987,6.81563194825235,1.98977609225058,0.0477411108149953,0.076880775512702,-4.9653416127212,"Not Significant"
"STATH",-0.0350455345482179,3.08090131163952,-1.98975434983771,0.0477435235535974,0.076880775512702,-4.96538393741848,"Not Significant"
"LINC00028",-0.0519462340194101,4.28531460049445,-1.98949235751977,0.0477726047460203,0.0769214032403877,-4.96589390752643,"Not Significant"
"GRK5",0.114362496440339,5.67859563919006,1.98944310587282,0.0477780733598274,0.0769240075196835,-4.96598976898984,"Not Significant"
"VPREB1",-0.0441146465734206,3.86897938808614,-1.98912149981522,0.0478137956259804,0.0769753166626367,-4.96661567389082,"Not Significant"
"PRDX3",-0.128184064814162,8.93136058884245,-1.98855919975907,0.0478763071528382,0.0770697420269817,-4.9677097786238,"Not Significant"
"GPR26",-0.0517696891994981,3.91129990620432,-1.98762166210395,0.047980687939505,0.0772315465310398,-4.96953334266356,"Not Significant"
"NXPH2",-0.108644230710929,4.94276939670979,-1.98758469325434,0.0479848078078641,0.0772319541623109,-4.96960523212633,"Not Significant"
"ZNF831",-0.087483577875151,5.32208938177586,-1.98695848161041,0.0480546393022252,0.0773364508332867,-4.97082276397686,"Not Significant"
"FBXO33",-0.0904802973237855,5.30333166709111,-1.98693305893075,0.0480574761060756,0.0773364508332867,-4.97087218498691,"Not Significant"
"EXOSC6",-0.125484056188546,7.8245644432044,-1.9866859660831,0.0480850554751459,0.0773745990542627,-4.97135249500887,"Not Significant"
"FBP1",0.231108783670036,7.92135457062541,1.9862610756427,0.048132511082341,0.0774447217946415,-4.97217828072057,"Not Significant"
"PDIA6",-0.206197145841953,10.042592135163,-1.98612254048419,0.0481479924983892,0.0774633912334132,-4.9724474904872,"Not Significant"
"WDR5CP",-0.0658201747030933,5.53840085787308,-1.98535016861531,0.0482343828570879,0.0775961310556922,-4.97394807644871,"Not Significant"
"FBXO6",-0.0675108452996591,6.0406083186454,-1.98522967763123,0.0482478716690904,0.0776115799885973,-4.97418211882312,"Not Significant"
"MIR204",-0.0378356789345342,3.46062824062611,-1.98506725759269,0.0482660594310055,0.0776345845607106,-4.97449758268052,"Not Significant"
"MAGEF1",-0.0608262748038486,7.40386825953606,-1.98464148101529,0.0483137653130207,0.0777020569563009,-4.97532443795938,"Not Significant"
"RIMKLB",0.175751615120958,7.2523758287399,1.98462343726536,0.0483157878941252,0.0777020569563009,-4.97535947501075,"Not Significant"
"ANK1",0.0792025941201429,5.17828158732295,1.98452314002039,0.0483270318346613,0.0777138824463027,-4.97555422490209,"Not Significant"
"NNAT",-0.107934972343166,4.89111407402843,-1.98446083688161,0.0483340175147943,0.0777188589470698,-4.97567519580738,"Not Significant"
"ZBTB20",-0.157362884941594,7.99855620249596,-1.98431414197799,0.0483504689117269,0.0777390538551745,-4.9759600114908,"Not Significant"
"OR10K1",-0.0583793412011189,3.96673647457589,-1.98425261766938,0.0483573700883791,0.0777438916729945,-4.97607945802885,"Not Significant"
"SHOX",-0.0752333403655152,4.17902183041096,-1.98394639007715,0.04839173199749,0.0777880407749773,-4.97667393111803,"Not Significant"
"HCAR3",0.225087623747434,4.3165682396564,1.98393847753904,0.0483926201396749,0.0777880407749773,-4.97668929038275,"Not Significant"
"MTA3",0.0791005640676499,6.96155262596806,1.98388603646018,0.0483985067324317,0.0777885737638653,-4.97679108383293,"Not Significant"
"MTIF2",-0.166822110642579,6.60655405704783,-1.98385827968109,0.0484016227190185,0.0777885737638653,-4.97684496150117,"Not Significant"
"RIN1",0.0747357625098681,5.8978980298493,1.98381942218935,0.0484059851606368,0.0777885737638653,-4.97692038513109,"Not Significant"
"SNORD1A",-0.106062669190321,3.75407359177393,-1.98379675878263,0.04840852968283,0.0777885737638653,-4.97696437486582,"Not Significant"
"BAMBI",0.174305965489328,6.53992319598512,1.98361529409266,0.0484289076127945,0.0778150591793064,-4.97731658079205,"Not Significant"
"SDAD1",-0.121994370037526,7.71619285991517,-1.98314660409265,0.0484815736116567,0.0778934162901569,-4.97822611982106,"Not Significant"
"CAND1",0.103749352054237,8.10414027159391,1.98294226292858,0.0485045502704656,0.0779205058861462,-4.97862259883402,"Not Significant"
"SIAH2",-0.0732685834850386,7.16624410438922,-1.98292601896896,0.0485063771788237,0.0779205058861462,-4.97865411496277,"Not Significant"
"FAM174A",-0.0836911054003977,5.97186966114528,-1.98289258379189,0.0485101377137393,0.0779205058861462,-4.97871898428021,"Not Significant"
"GRIN2D",0.107228532616585,5.8507695199155,1.98222089334407,0.0485857365592392,0.0780356627560504,-4.98002194145232,"Not Significant"
"PCDHB17P",-0.0859550964577762,4.45893028656846,-1.98183225772269,0.0486295229914424,0.0780997099164646,-4.9807756287038,"Not Significant"
"NDUFA10",-0.0721071707864773,7.24163805552717,-1.98154646082447,0.0486617441574585,0.0781451742885573,-4.98132978792399,"Not Significant"
"DFFA",0.0591599068502884,6.5900115405233,1.98132000285113,0.0486872881719355,0.0781777939904006,-4.98176883424663,"Not Significant"
"AP1M2",0.205126658969636,6.70819802189807,1.98129698909729,0.048689884712155,0.0781777939904006,-4.9818134495378,"Not Significant"
"BIRC6",-0.0876932206321452,8.82568164323738,-1.98109366525858,0.0487128299260618,0.0782083486008486,-4.98220759865814,"Not Significant"
"TIRAP",-0.0662295072143655,5.28586455560801,-1.98101741762634,0.0487214368707163,0.0782158800880637,-4.98235539679773,"Not Significant"
"TRMT61A",-0.0696673455659376,5.76045502782381,-1.98071842194772,0.048755200339587,0.0782637926209845,-4.98293491583807,"Not Significant"
"NLRP14",-0.0514640481145969,3.49685565520635,-1.97994029046495,0.0488431618967309,0.078398691395476,-4.98444270805,"Not Significant"
"PCDHB12",0.103628727406428,5.19973911982638,1.97919292841741,0.0489277713798725,0.0785281884726053,-4.98589033823081,"Not Significant"
"KRT20",0.227285572852016,5.03415882629435,1.97907540196183,0.0489410879058341,0.0785390987315598,-4.98611793725572,"Not Significant"
"CBLIF",-0.0481184578260194,3.97333952268045,-1.97906352990418,0.0489424332588227,0.0785390987315598,-4.98614092768148,"Not Significant"
"ADGRE1",-0.0743467374781392,4.14450294949591,-1.97887412583146,0.0489639009350376,0.0785672362850611,-4.98650769358632,"Not Significant"
"RAG2",-0.0441276557410362,3.02921044064402,-1.97862579930105,0.0489920591233711,0.0786061040188138,-4.98698850666712,"Not Significant"
"FOXO1",-0.070020242297467,9.12708166953566,-1.97802262860321,0.0490605106811144,0.0787032563460868,-4.98815613047091,"Not Significant"
"GPRASP1",-0.11941588557695,5.91195245393557,-1.97799766715263,0.0490633452010869,0.0787032563460868,-4.98820444366932,"Not Significant"
"C7orf33",-0.0588716213307636,4.62625517458717,-1.97798810425135,0.0490644311615837,0.0787032563460868,-4.98822295262746,"Not Significant"
"NAALADL1",-0.0611901513939026,5.39915567902972,-1.97795037046484,0.0490687163982961,0.0787038096313793,-4.98829598537912,"Not Significant"
"HAUS6",0.15171625271908,5.6504423797468,1.97777400043843,0.0490887500481427,0.0787274345659992,-4.98863732704624,"Not Significant"
"C6orf58",-0.114656729578156,3.54998193566218,-1.97775130405693,0.0490913286031601,0.0787274345659992,-4.98868125085528,"Not Significant"
"CASP3",0.176205829685252,6.67194242435527,1.97764919149254,0.0491029311125475,0.0787397194959878,-4.98887886102502,"Not Significant"
"CCIN",-0.0596421464260439,4.49671830748237,-1.97756602000721,0.0491123831586147,0.078744743130166,-4.98903980876209,"Not Significant"
"PAX7",-0.0960739779626216,4.90631925265612,-1.97755224625246,0.0491139486289981,0.078744743130166,-4.98906646215248,"Not Significant"
"TUBG1",0.203007906735549,7.93505006910564,1.97725488529659,0.0491477557727348,0.078792621703556,-4.98964183715519,"Not Significant"
"PTPN13",0.1761327479202,7.28247375280587,1.97683541176143,0.0491954793771681,0.0788628013707508,-4.99045335002858,"Not Significant"
"CDKN1B",0.13316208421286,7.49799827017754,1.97679856502119,0.0491996733084438,0.0788631951418712,-4.99052462571469,"Not Significant"
"DNA2",0.151880186163431,4.5557087420032,1.97642557709379,0.0492421441489569,0.0789249387924302,-4.99124605460859,"Not Significant"
"GABRR1",-0.0476073427467321,4.00940663643904,-1.97626445564296,0.049260500060752,0.0789480244093284,-4.99155765308343,"Not Significant"
"USP17L25",-0.110257617037838,5.9180298724266,-1.97608052625654,0.0492814614491858,0.0789752816901506,-4.99191333057631,"Not Significant"
"SNORD116-13",-0.140414666344764,3.47414766243127,-1.97560288374176,0.0493359308286076,0.0790562280281275,-4.99283683263535,"Not Significant"
"NAPB",0.111240041560356,6.30180624826209,1.97555408144705,0.0493414990035465,0.0790588080456311,-4.99293117768759,"Not Significant"
"CHAF1A",0.0561782519351377,6.18919552360811,1.97546999946096,0.0493510937150803,0.0790678387635368,-4.99309372047739,"Not Significant"
"SAFB2",-0.122067747572555,7.5125403173321,-1.97542526040529,0.0493561995924681,0.0790696768254698,-4.9931802048929,"Not Significant"
"SNORD116-18",-0.0773551101025669,2.84750706195043,-1.97527207878295,0.049373684934455,0.0790875852067293,-4.99347630369268,"Not Significant"
"PAX9",0.106198212871028,4.63707198545698,1.97525795616798,0.0493752972628374,0.0790875852067293,-4.99350360147075,"Not Significant"
"MIR130A",-0.0416306866635137,3.44984872806626,-1.97459529434887,0.0494510009775855,0.0792024932664817,-4.99478425633756,"Not Significant"
"LZTS1-AS1",-0.0628554178120426,3.96762308411378,-1.97449069230894,0.0494629598574684,0.0792152950764171,-4.99498637138217,"Not Significant"
"ZKSCAN1",-0.110145020574342,7.50319700505113,-1.97436607517452,0.0494772101976041,0.0792317643299081,-4.99522714663444,"Not Significant"
"ATP13A3",0.169775985431075,9.0004793321932,1.9734496903822,0.0495821079999804,0.0793933802462408,-4.99699726015727,"Not Significant"
"LINC02901",-0.128693246009655,4.82263870500871,-1.97322539583109,0.0496078113837316,0.079426724641321,-4.99743039236806,"Not Significant"
"TMIE",-0.0781909700789862,4.70741164207106,-1.97319858136471,0.0496108849817323,0.079426724641321,-4.99748217023659,"Not Significant"
"PRELID3A",-0.0671049624594753,5.16637128734277,-1.97306555085946,0.0496261359293838,0.0794447735075347,-4.99773903777373,"Not Significant"
"DORIP1",-0.217897516338614,5.25107461220513,-1.97289936105171,0.0496451939005975,0.0794689135254475,-4.99805990878901,"Not Significant"
"BRK1",0.103495693718715,6.25846136961712,1.97208851473503,0.0497382670644717,0.0796115190596808,-4.99962507528264,"Not Significant"
"TTTY11",-0.0396892391825694,3.10375369941544,-1.97142156100203,0.0498149338129399,0.0797278435881139,-5.00091202085886,"Not Significant"
"USP30",-0.129574390695305,6.74742584289895,-1.97128355145177,0.0498308105418102,0.079746864014271,-5.0011782697368,"Not Significant"
"NLRX1",-0.065809817677243,5.84200584673021,-1.97080104462346,0.049886352073366,0.0798293539747967,-5.00210898306774,"Not Significant"
"ARL9",0.048065051741577,3.74042927851277,1.97056268308243,0.0499138092231025,0.0798668930082712,-5.00256868016858,"Not Significant"
"BNIPL",-0.0600953738495527,4.66897624625358,-1.97024141091561,0.049950837118704,0.0799197389145301,-5.00318819110809,"Not Significant"
"CLEC2A",-0.039057086674251,3.49772144379822,-1.9701571314068,0.0499605545034577,0.0799288839128606,-5.00335069157097,"Not Significant"
"FCAR",-0.0999946882429761,4.83847753595596,-1.97009450403733,0.0499677764402915,0.0799340354491737,-5.0034714398922,"Not Significant"
"CNGB3",-0.0341138630307833,3.6358818453622,-1.96899646795462,0.0500945407045437,0.0801261715645245,-5.0055878979808,"Not Significant"
"ZNF702P",0.0900872286673629,3.78335346125381,1.96898465272976,0.0500959062029529,0.0801261715645245,-5.00561066554501,"Not Significant"
"LRRC51",-0.0467491711614212,5.08883583765556,-1.96857120846627,0.0501437081816416,0.0801913130859516,-5.00640727625436,"Not Significant"
"CTSW",-0.119540998659174,5.65897659113198,-1.9685422729359,0.0501470551163736,0.0801913130859516,-5.00646302221137,"Not Significant"
"MCF2L",-0.078157478754731,6.88627592092349,-1.96852824420482,0.0501486778690609,0.0801913130859516,-5.00649004907993,"Not Significant"
"TGM6",-0.0641072265052971,4.79904919531645,-1.96740959020991,0.0502782191655748,0.0803901392151724,-5.00864457701955,"Not Significant"
"SNORD25",0.184620933037527,3.64235453605414,1.9673850350023,0.0502810658463577,0.0803901392151724,-5.0086918570573,"Not Significant"
"RMI2",-0.0551049454755344,5.248899050857,-1.96726047710713,0.0502955079141424,0.0804067932669346,-5.00893167933852,"Not Significant"
"PPP6C",-0.122137350063083,9.22696840287862,-1.96700705575651,0.0503249020638503,0.0804473464444455,-5.00941956839204,"Not Significant"
"XPNPEP2",-0.159162135370269,4.58366418609227,-1.96675504161708,0.0503541473567915,0.0804876551940264,-5.00990468791963,"Not Significant"
"YTHDC1",-0.119922760070917,8.47644847616196,-1.96671240507533,0.0503590965842076,0.0804891250038379,-5.00998675600905,"Not Significant"
"TRIM49B",-0.081697761797265,3.69322244494086,-1.96635682287462,0.0504003883574387,0.0805486763523349,-5.01067112416282,"Not Significant"
"REXO1L2P",-0.0800850785331804,6.17759531936222,-1.96593607745629,0.0504492840423653,0.0806203695865433,-5.01148075336684,"Not Significant"
"CYSTM1",0.117655343497466,8.05066251753066,1.96586834844399,0.0504571587054151,0.0806265030385569,-5.01161106682592,"Not Significant"
"NEU4",-0.0815697536662281,5.81813615136771,-1.96544984121506,0.0505058403620516,0.0806978366044011,-5.01241619585982,"Not Significant"
"SUMO1P3",0.114428604536846,3.70580423897238,1.96522339400733,0.0505321976918578,0.0807334919770571,-5.01285176840812,"Not Significant"
"CCDC168",-0.041922837836204,3.50914312841607,-1.96494104776766,0.050565077634063,0.0807795617581999,-5.01339479500697,"Not Significant"
"GZMM",-0.09257773641189,5.77171305535168,-1.96460548624588,0.0506041780857544,0.0808355608673112,-5.01404007043826,"Not Significant"
"RBM17",-0.138375975926373,6.70169657671236,-1.96450474389489,0.0506159218051838,0.0808478546290877,-5.01423377433701,"Not Significant"
"TIMELESS",0.0778665204276443,5.47820849624002,1.9641317534822,0.0506594219789687,0.0809108663527843,-5.01495086363846,"Not Significant"
"FLRT1",-0.0775911477749691,5.35704694993124,-1.96342948760505,0.0507414095767154,0.0810353334041187,-5.01630064064692,"Not Significant"
"ZNF417",-0.103726808873273,6.79813733397508,-1.96334626863584,0.0507511325688096,0.0810395148964391,-5.01646055913621,"Not Significant"
"TAS2R60",0.0825582372083362,4.16331015533001,1.96333762646975,0.050752142377068,0.0810395148964391,-5.01647716605712,"Not Significant"
"HSD17B14",0.106083901002873,5.30432352480708,1.96282288811493,0.0508123183863298,0.0811291165026819,-5.01746616762673,"Not Significant"
"PATL2",-0.101382974568546,5.14164286947299,-1.96269623997243,0.0508271335303747,0.0811462844805134,-5.01770946676346,"Not Significant"
"SNORD74",0.378687801620075,8.44493541720231,1.96255601785143,0.0508435407882791,0.0811659913447159,-5.01797882464254,"Not Significant"
"SMURF2P1-LRRC37BP1",0.0944187317059129,7.10635348249589,1.96201239666156,0.0509071915929228,0.0812611080378039,-5.01902291059947,"Not Significant"
"IL6ST",-0.129377972872584,8.89988326317465,-1.96155658633316,0.0509606126591011,0.0813398815129364,-5.01989812997948,"Not Significant"
"OR2T27",-0.0706955755998555,3.69036745359445,-1.9610211918099,0.0510234213329451,0.0814336250662602,-5.02092591060666,"Not Significant"
"GOLPH3L",0.144194770065196,7.99057284703095,1.96084967066856,0.0510435567625227,0.0814592523789252,-5.02125511707487,"Not Significant"
"CEP162",-0.114131237655553,4.87882751305744,-1.96074854806066,0.0510554310141906,0.0814716928239549,-5.02144919213255,"Not Significant"
"ZCCHC9",0.11144359401305,6.42407310142895,1.96062912339155,0.0510694573699765,0.0814875652267065,-5.02167838012246,"Not Significant"
"NNT",-0.123976138946873,8.27967342645539,-1.9601832897201,0.0511218489554443,0.0815601594436078,-5.02253386048321,"Not Significant"
"SYNC",0.109926786569048,6.15420765276158,1.96017247949569,0.0511231198675262,0.0815601594436078,-5.02255460115893,"Not Significant"
"BCL3",0.18164894726029,7.46056470196735,1.96013469237693,0.0511275625474292,0.0815607327148272,-5.0226270992809,"Not Significant"
"NIPAL3",-0.11861123540628,6.5844881232176,-1.95927795804701,0.0512283772223244,0.0817150300781591,-5.02427046100557,"Not Significant"
"MCPH1",-0.0602807457389849,6.43368383973197,-1.9591669048882,0.0512414574557337,0.0817293676611694,-5.02448342885594,"Not Significant"
"OR52I1",-0.0508154087630639,3.87245575221066,-1.95902856946341,0.051257755025825,0.0817488341492996,-5.02474869985264,"Not Significant"
"PSD",-0.089909324480189,5.43442337259791,-1.95870796845214,0.0512955424522094,0.0818025680591161,-5.02536341226297,"Not Significant"
"CDS2",0.11137657021961,8.37459236698249,1.95834240563489,0.0513386579017961,0.0818647894723356,-5.0260642144298,"Not Significant"
"STAP2",0.132613596979557,6.44218744348245,1.95824317557621,0.0513503666246114,0.0818769236816467,-5.02625442154394,"Not Significant"
"GOLGA7",0.0816524841825359,8.42981508218991,1.9577348735408,0.0514103793686938,0.0819660694053553,-5.02722860355768,"Not Significant"
"RCAN2",-0.136823543607871,6.53573211124631,-1.9575130708797,0.0514365850341469,0.0820013049303256,-5.02765362083217,"Not Significant"
"ZCCHC18",-0.10569642486156,3.82194364398076,-1.95730853212911,0.0514607609633713,0.0820332992404133,-5.02804551574249,"Not Significant"
"TBC1D20",0.0809090011332749,7.51983987998331,1.95667698926362,0.0515354680279122,0.0821455125801109,-5.02925529745487,"Not Significant"
"USP53",-0.143879996905456,8.4903980789185,-1.95664394557734,0.0515393793758862,0.0821455125801109,-5.02931858543626,"Not Significant"
"C19orf47",0.0763671246639568,5.94201509076738,1.95659468380447,0.0515452109066298,0.0821482520265718,-5.02941293370685,"Not Significant"
"CTPS1",0.166079805160078,6.77725015786138,1.95637791527011,0.051570878225199,0.0821826010587302,-5.02982807081046,"Not Significant"
"APAF1",0.159151343163916,7.06097085019987,1.9562037371803,0.0515915102549602,0.0822089210875609,-5.03016160995063,"Not Significant"
"DDX59",-0.0956958172972966,5.46948088025094,-1.95604730795322,0.0516100457911456,0.0822318965086425,-5.03046113671551,"Not Significant"
"PIGO",0.0948432040773612,6.78244239954262,1.95599208775094,0.0516165902555808,0.0822357640396404,-5.03056686543502,"Not Significant"
"GIMAP6",-0.13133779142046,5.72408473219823,-1.95532918723122,0.0516952089784561,0.0823544508004213,-5.03183587856279,"Not Significant"
"METTL4",0.124674809811228,6.69182320718641,1.95503097584516,0.0517306091399111,0.0824042736231426,-5.03240661894146,"Not Significant"
"RAB37",-0.0756702748532634,4.89417603000021,-1.95489586978537,0.0517466540650184,0.0824232590346632,-5.03266516777904,"Not Significant"
"UBE2J2",-0.0520226036332083,6.27088647184348,-1.95472471125827,0.0517669865248678,0.0824456712433803,-5.03299268440406,"Not Significant"
"C2orf49",0.0790676834541229,6.72156527961187,1.95470793231,0.0517689801108679,0.0824456712433803,-5.03302478989556,"Not Significant"
"ZFR",0.0695994847561821,8.76605383983608,1.95465078245137,0.051775770840193,0.0824499120435314,-5.03313414065236,"Not Significant"
"TGS1",0.077862244671544,6.48851814030464,1.95450730320496,0.051792822808859,0.0824704912933794,-5.03340866074108,"Not Significant"
"H4C6",0.122056269006362,5.54336367870742,1.95405750953629,0.0518463097402219,0.0825422663528829,-5.03426912836546,"Not Significant"
"APOA2",-0.0481622465055809,4.92917198856262,-1.95404562059256,0.0518477241370404,0.0825422663528829,-5.03429186963867,"Not Significant"
"OR10P1",-0.0735300816566964,4.8629319414758,-1.9540240015518,0.0518502961815171,0.0825422663528829,-5.03433322238117,"Not Significant"
"CIMIP2C",-0.0741508697072932,5.11107438335215,-1.9539427425384,0.0518599646291859,0.0825510785386801,-5.03448865006236,"Not Significant"
"PA2G4",0.0827195461132,9.18662717496655,1.95384179860245,0.051871977363216,0.0825636206751833,-5.03468172123912,"Not Significant"
"LINC00955",-0.0935329598914505,5.07663700768605,-1.95351255226705,0.0519111752814113,0.08261942749569,-5.03531138956301,"Not Significant"
"ANO6",0.120474716142146,8.77228428808712,1.95342749843956,0.0519213052861176,0.0826289659616694,-5.03547403435118,"Not Significant"
"GPR20",-0.0893713507483929,5.80541438210872,-1.95334812564393,0.0519307601745825,0.0826374285952128,-5.0356258093581,"Not Significant"
"TCF7L1",-0.0889781516106236,6.51520148268611,-1.95327915823989,0.0519389767493614,0.082643919508623,-5.03575768254146,"Not Significant"
"VDAC3",0.0944322711170287,9.51331254015189,1.95320445688586,0.0519478776846935,0.0826514982375392,-5.03590051457304,"Not Significant"
"TERT",-0.0786605755328891,5.91396539647794,-1.95277557094549,0.0519990058399262,0.0827262558858372,-5.03672045955988,"Not Significant"
"RAB9B",-0.0809564123004529,4.71876177161949,-1.95206587105694,0.0520837032889215,0.0828544034320578,-5.03807688208821,"Not Significant"
"NIPSNAP3A",0.121007153661738,6.49354624316317,1.95190901343259,0.052102438748405,0.0828776070367636,-5.03837661367982,"Not Significant"
