"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"ARC",-0.150191937225874,6.46905598504992,-2.89769979654221,0.0041038352083622,0.00928628123392168,-2.81423685211791,"Not Significant"
"MSRB2",0.150063364297498,7.81402055891127,2.89737632140958,0.00410792526588959,0.00929448337798806,-2.81513741485599,"Not Significant"
"LOC102723566",-0.0946294283888944,6.36434389954599,-2.89677933256142,0.00411548343785176,0.00931052963955726,-2.81679920040094,"Not Significant"
"CFAP65",-0.0633847487766861,4.29065700335424,-2.89665364247917,0.00411707635321246,0.00931307849140042,-2.81714903218528,"Not Significant"
"LAGE3",-0.106302118551311,5.29754152630453,-2.89644974068934,0.00411966167093943,0.00931724682647157,-2.81771651962956,"Not Significant"
"OTOGL",-0.180066919653357,3.2887804312264,-2.8964347337303,0.00411985200617788,0.00931724682647157,-2.81775828464204,"Not Significant"
"CD14",0.338170945879009,8.40347947421386,2.89627931138406,0.00412182372051672,0.00932065062760115,-2.81819081985225,"Not Significant"
"NFKBIB",0.145664248342836,6.5448459829456,2.89603140147811,0.00412497053105381,0.00932671059398559,-2.81888070007172,"Not Significant"
"FOXK1",0.121216933537569,7.09073697712821,2.89586045860345,0.00412714164864715,0.00933056336050687,-2.81935636544157,"Not Significant"
"FAM181B",-0.15957681063926,6.04867508565486,-2.89552115323482,0.00413145420194164,0.00933925602417183,-2.8203004384677,"Not Significant"
"MDM2",0.150011211343449,8.69417078897049,2.89529262819176,0.00413436106140249,0.00934476947385462,-2.82093622153031,"Not Significant"
"AIFM1",-0.18829543013807,6.81883282656067,-2.89519366421561,0.00413562047155927,0.00934655841807251,-2.82121153622369,"Not Significant"
"SLC5A4",-0.190279959384422,4.67070287742912,-2.89513501229493,0.00413636703799775,0.00934718805486674,-2.82137469989571,"Not Significant"
"BCL7B",0.195075379604595,7.72893228781078,2.89502194188615,0.00413780663177567,0.0093493834460506,-2.82168924156351,"Not Significant"
"DNASE2B",-0.0718778362287402,3.95910756951629,-2.89480371727597,0.00414058632491596,0.00935460595564659,-2.8222962710391,"Not Significant"
"GP1BB",-0.122350057114093,6.43298511388327,-2.89451100740841,0.00414431747055498,0.00936197660674794,-2.82311042713808,"Not Significant"
"GLRX5",-0.11748871431554,8.28710802376149,-2.8942772835723,0.00414729893045816,0.00936765224889418,-2.82376046177642,"Not Significant"
"ARMH3",0.125566432673356,7.53392281649217,2.89413450160481,0.00414912126867466,0.00937070875401488,-2.8241575440658,"Not Significant"
"TSPAN31",0.144059925438691,8.80129623743726,2.89385128342544,0.00415273816938009,0.00937704922111955,-2.82494513095546,"Not Significant"
"C2CD4C",-0.203757426993127,6.12077104486695,-2.89384115277733,0.00415286759837907,0.00937704922111955,-2.82497330142319,"Not Significant"
"ZSWIM2",-0.0489523595185148,2.95034927311026,-2.89366735253842,0.00415508864108678,0.00938100378852349,-2.82545657642004,"Not Significant"
"TIMM29",-0.100470884204205,5.97673627782336,-2.89360297217559,0.00415591165127623,0.00938180146050989,-2.82563558782925,"Not Significant"
"OTX1",-0.115943975278421,6.07608339103028,-2.89341249676088,0.00415834747660638,0.00938623940532667,-2.82616518832824,"Not Significant"
"ZNF384",0.188302561517779,7.57187946400482,2.89271744052451,0.00416724700899917,0.00940526460539541,-2.8280974566295,"Not Significant"
"PLPPR3",-0.152491838459417,5.87704255831869,-2.89243414625301,0.00417087930696167,0.00941239896929752,-2.8288848954052,"Not Significant"
"EPX",-0.107566482754702,4.48130990192282,-2.89195905758427,0.00417697721220838,0.00942509521426235,-2.8302052804089,"Not Significant"
"CNTROB",0.101806869109676,5.90477270762649,2.89071920535247,0.00419292943859994,0.00946002175608214,-2.83365017350349,"Not Significant"
"LGALS8",0.113581124893782,7.54282559184061,2.89056553651766,0.00419491044594242,0.00946342232293358,-2.83407704190512,"Not Significant"
"CRY2",-0.107653292907683,7.14287879387797,-2.89051209104012,0.00419559963350123,0.00946390819644873,-2.83422550026611,"Not Significant"
"NPPA",-0.0888973119978349,4.25643014608097,-2.8900541317789,0.00420150932609401,0.00947616839198304,-2.83549749324816,"Not Significant"
"NKX2-4",-0.196472148052258,7.68338956454316,-2.88922880265679,0.00421217889686315,0.00949916013164103,-2.83778939033039,"Not Significant"
"LINC00324",-0.09984236449941,4.04728855215762,-2.88871391427046,0.00421884771694737,0.00951312534413036,-2.83921890000167,"Not Significant"
"GABRG2",-0.148795218517376,3.82749097387373,-2.88832495774032,0.00422389185878416,0.00952342431282931,-2.84029862138244,"Not Significant"
"CLCNKB",-0.100216613294659,4.71621340215759,-2.88811783691867,0.00422658012865488,0.00952840987468992,-2.84087352176545,"Not Significant"
"CST9",-0.0964704205759839,4.19968975177724,-2.88782219032864,0.00423042010053927,0.00953599041735373,-2.84169407441923,"Not Significant"
"FMNL1",0.193551846850831,6.77394435175687,2.88760872624949,0.00423319463335511,0.00954116786353363,-2.84228648482515,"Not Significant"
"TPPP2",-0.0723637914048134,3.74093369259735,-2.88752798972163,0.00423424445178749,0.00954245725826506,-2.84251053604226,"Not Significant"
"ZNF236",-0.0768127505158933,6.38638107236316,-2.88747126659817,0.00423498216561845,0.00954304307040421,-2.84266794438071,"Not Significant"
"PDCD6P1",0.159805823548216,6.91683694927417,2.88732646372859,0.00423686593447589,0.0095462109616719,-2.84306976352999,"Not Significant"
"MFSD8",-0.138281577324381,7.46414705717131,-2.88668992277938,0.00424515589279804,0.00956381048982044,-2.84483590299915,"Not Significant"
"SLC12A9",0.169066769463831,6.12896980377416,2.88647834666048,0.00424791461948632,0.00956894627378142,-2.84542285932672,"Not Significant"
"NCKAP1L",0.387129438215806,7.05622003648641,2.8862617543767,0.00425074044617577,0.00957423203336884,-2.84602368997486,"Not Significant"
"RSL1D1",-0.138304796947978,8.70765286881762,-2.8862228969495,0.0042512475909956,0.00957429466484903,-2.84613147668402,"Not Significant"
"FECH",-0.0983456529465467,6.23963487766065,-2.88588565524156,0.00425565139571744,0.00958313201556484,-2.84706689540141,"Not Significant"
"APOE",0.193124475907399,7.73032291305948,2.88583408827452,0.00425632513965705,0.00958356874529477,-2.84720991945264,"Not Significant"
"CXorf58",-0.0531218780390619,3.14759835604139,-2.88577717382553,0.00425706886367784,0.00958416292640906,-2.8473677722956,"Not Significant"
"ZNF585B",0.183886968811822,6.29228449749163,2.88560397977945,0.00425933278957301,0.00958817909826794,-2.84784811000071,"Not Significant"
"MTNR1A",-0.214403904798234,4.97224224350264,-2.88544858965195,0.00426136492448222,0.00959167263935179,-2.84827904729292,"Not Significant"
"BRI3",0.119778202789579,8.30561065058351,2.88512441451289,0.0042656072160299,0.00960013955301198,-2.84917799969054,"Not Significant"
"ARHGEF1",0.139393688418227,7.18312118847442,2.88446473776098,0.00427425192458604,0.00961851148509255,-2.85100702236914,"Not Significant"
"LINC00452",-0.0901338027644503,4.63332609396418,-2.88372914005354,0.00428391038559084,0.00963916030661164,-2.85304608371073,"Not Significant"
"PCSK2",-0.43199069229194,6.14012787788807,-2.88328057934403,0.00428980979597758,0.00965134724767473,-2.85428924641288,"Not Significant"
"DGAT2",-0.23960692627055,6.49758821736394,-2.88288830093418,0.00429497506381742,0.00966187993295295,-2.85537627776604,"Not Significant"
"VN1R4",-0.102807646526095,3.54480384068787,-2.88257266053686,0.00429913533115007,0.00967014967391795,-2.85625083955796,"Not Significant"
"SHE",-0.151477165931787,6.17161738403954,-2.88234324989686,0.00430216136246781,0.0096758665751528,-2.85688642387005,"Not Significant"
"SNORA28",-0.202992932914317,5.12318413148105,-2.88221858875581,0.00430380651472544,0.00967847684363048,-2.85723177893064,"Not Significant"
"JUNB",0.402153574551345,8.9610587078846,2.88209801855632,0.00430539822485728,0.00968096635633224,-2.85756578739187,"Not Significant"
"SPATA3",-0.106745018280447,5.04629965611604,-2.88182974335077,0.00430894179303708,0.00968784369362029,-2.85830892748387,"Not Significant"
"OR6B3",-0.0612030171552198,3.37665172351298,-2.88162911363906,0.0043115935906294,0.00969271473035809,-2.85886464289467,"Not Significant"
"GMFB",0.161889913108571,7.2927901414827,2.88137795173154,0.00431491538963897,0.00969909070365167,-2.85956027433154,"Not Significant"
"ZC3H12D",-0.135099052413194,6.43399046945217,-2.88057423372956,0.00432556084109455,0.00972192553617897,-2.86178591448103,"Not Significant"
"FRS3",-0.11187994251806,5.97337228911901,-2.88048458711387,0.004326749717623,0.00972271237053296,-2.8620341262213,"Not Significant"
"MESP1",-0.141427546399924,6.29949751671483,-2.88047442813533,0.00432688446288512,0.00972271237053296,-2.86206225374137,"Not Significant"
"TAF6L",-0.122164123670016,5.98796343896415,-2.88015681097717,0.00433109916093981,0.00973108826103619,-2.86294160481923,"Not Significant"
"TRIM9",-0.111124933463213,4.77223202939548,-2.88005814203912,0.00433240923462308,0.00973293690837491,-2.86321476004582,"Not Significant"
"TMEM19",0.193500291809202,6.86579664285498,2.87986364809327,0.00433499268044115,0.00973764550147678,-2.86375317178925,"Not Significant"
"LIPI",-0.0493856258053484,3.03934366135635,-2.87945890079762,0.00434037340862811,0.0097486358331202,-2.86487351279383,"Not Significant"
"TIGAR",0.281465693666958,5.78340684485164,2.87888757676133,0.00434797898500466,0.00976462022110221,-2.86645468833432,"Not Significant"
"AFG2A",0.154102924855618,6.37725179718172,2.87853694798606,0.00435265264102084,0.00977401729643061,-2.86742493075476,"Not Significant"
"FNIP1",0.140164794496741,7.69737179615858,2.87835090864756,0.00435513428603437,0.00977849058332403,-2.86793968473569,"Not Significant"
"NDUFB3",0.113325250615517,5.06712993598247,2.87831063671951,0.00435567165752813,0.00977859791923871,-2.8680511094215,"Not Significant"
"CLEC16A",0.151983725096389,7.38234358407388,2.8781193814008,0.00435822451296935,0.00978322953720498,-2.8685802562749,"Not Significant"
"SLC25A3",-0.132439721604147,9.1614869917542,-2.87741540879641,0.00436763282491105,0.00980324733619207,-2.87052765743375,"Not Significant"
"TREML2",-0.0844258721754443,5.04864041804497,-2.87695215435974,0.00437383413736008,0.009816063265127,-2.87180891680453,"Not Significant"
"BASP1-AS1",-0.0976456468069244,4.93331383641835,-2.87680951205221,0.00437574522181128,0.00981924896758325,-2.87220339513137,"Not Significant"
"ZNF385D",-0.287578279703562,5.96371311253026,-2.8767455435983,0.00437660250181085,0.00982006946429678,-2.87238029442228,"Not Significant"
"PCDHB2",0.17584893535377,5.6133144648831,2.87629721475325,0.00438261512865756,0.00983245586654006,-2.87362000649663,"Not Significant"
"FAM133B",-0.162258178133571,8.06811377880612,-2.87572816962309,0.00439025755489067,0.00984849555271634,-2.87519326171391,"Not Significant"
"RPL37",-0.170081930732366,7.20169791240631,-2.87566900652595,0.0043910528280308,0.00984917340674757,-2.87535681493537,"Not Significant"
"MYOZ3",-0.122378399727417,5.74250324824068,-2.87530432437539,0.00439595780429898,0.00985906817685468,-2.87636488992209,"Not Significant"
"OR5H2",-0.0593800499263684,3.20806939893645,-2.8750339379717,0.00439959772773171,0.0098661238367254,-2.87711223025352,"Not Significant"
"SOAT2",-0.105330337834467,4.60873506840708,-2.87446384578718,0.00440728127888146,0.00988061678305166,-2.87868773389385,"Not Significant"
"CAV3",-0.109277094057423,4.86876356696193,-2.8744611453474,0.00440731770379451,0.00988061678305166,-2.87869519612055,"Not Significant"
"PTH",-0.0568368079263575,3.08402640437853,-2.87444432549037,0.00440754458480977,0.00988061678305166,-2.87874167491603,"Not Significant"
"SNORC",-0.176822444915032,6.53103252513958,-2.87438213856807,0.00440838350916777,0.00988138842016799,-2.87891351562578,"Not Significant"
"ANXA2R-AS1",0.13599904776604,5.58303271897904,2.8743003452724,0.0044094871524083,0.00988228629628812,-2.87913952921373,"Not Significant"
"APOBEC4",-0.0645620693868163,3.46223989103735,-2.87427911957064,0.0044097735936125,0.00988228629628812,-2.87919817970259,"Not Significant"
"WDR25",-0.107172990471871,5.78246503914286,-2.87384976469988,0.00441557138930376,0.0098941690520477,-2.88038447880095,"Not Significant"
"VAMP7",0.236519963969233,8.30027069015938,2.87361020618292,0.00441880928940731,0.00990031371246458,-2.8810463024004,"Not Significant"
"DUSP8",-0.181103069878325,6.64860554627045,-2.87316818514569,0.00442478937980095,0.00991223538873879,-2.88226733005489,"Not Significant"
"ABO",0.184250430354375,6.79571795734959,2.87310809467145,0.00442560291174805,0.00991223538873879,-2.88243330891352,"Not Significant"
"C10orf55",0.0876099339039791,3.67268696147325,2.87310690166247,0.00442561906462264,0.00991223538873879,-2.88243660414959,"Not Significant"
"NKX2-8",-0.130392095947708,5.21210393049079,-2.87301559354624,0.0044268555002966,0.00991389301075505,-2.88268880449484,"Not Significant"
"TTR",-0.846701165644442,9.44546907457976,-2.87202474366927,0.00444029322160755,0.00994287183950551,-2.88542513028746,"Not Significant"
"LAT",0.134280157459663,5.89503313353193,2.87174992302706,0.00444402687094618,0.0099501168837887,-2.8861839174554,"Not Significant"
"RAB6C",0.0960502625944244,7.40169523959165,2.87144605106329,0.00444815853715682,0.00995825135857098,-2.88702283719807,"Not Significant"
"PPP1R3A",-0.0598627123037128,3.35519775112482,-2.87136071056828,0.0044493195189396,0.00995863403421339,-2.88725842753111,"Not Significant"
"CYFIP1",0.120577633781959,8.10295583362991,2.87136018786645,0.00444932663068591,0.00995863403421339,-2.88725987047775,"Not Significant"
"TEDDM1",-0.0725526585078611,3.78315712119517,-2.87129240432194,0.00445024896393639,0.0099595823871894,-2.88744698853525,"Not Significant"
"FABP6",0.162895562862997,5.63972990174324,2.8705806436284,0.00445994445027771,0.00998016249718205,-2.88941157157679,"Not Significant"
"TRMT10B",-0.14932254075611,5.58491175587469,-2.87023918283512,0.0044646026052444,0.00998946705916339,-2.89035390124671,"Not Significant"
"RGL3",-0.187696160067617,6.09969507600661,-2.86982484742125,0.0044702608611005,0.0100010069936852,-2.89149720254701,"Not Significant"
"ICA1",-0.213554101577684,7.1140508859328,-2.86971706063666,0.00447173389247166,0.0100031820773019,-2.8917946000242,"Not Significant"
"CHP1",0.209755535529885,9.52096503603949,2.86955917331732,0.00447389240463378,0.0100068899093119,-2.89223021243836,"Not Significant"
"C9orf50",-0.13092946352895,5.23182966315842,-2.86932570924875,0.00447708588395519,0.010012911594012,-2.89287430072307,"Not Significant"
"REXO1",-0.104237777717506,6.49484985114185,-2.8692039524693,0.00447875217989642,0.0100155167981696,-2.89321018788629,"Not Significant"
"PCED1B",0.142732908937062,5.48196980543374,2.8691497704213,0.00447949386720686,0.0100160540136113,-2.89335965417137,"Not Significant"
"XIAP",0.183731114589361,7.6393124062444,2.86882562808491,0.00448393332664437,0.0100248583239752,-2.89425377631547,"Not Significant"
"H2BC6",0.0865728645036148,4.35232501352433,2.86862450210662,0.00448668996797936,0.0100298987599798,-2.89480851971739,"Not Significant"
"KERA",0.0895229179688339,3.77888161564544,2.86842867206251,0.00448937550746324,0.0100327056534696,-2.89534862104538,"Not Significant"
"ZNF598",-0.128971827756473,6.36489593737446,-2.86842466412693,0.00448943048608238,0.0100327056534696,-2.89535967461455,"Not Significant"
"ZC4H2",0.127525974252809,5.42479116043815,2.86842306335751,0.00448945244471369,0.0100327056534696,-2.89536408940588,"Not Significant"
"OR4F29",-0.153475231968163,4.33735538283821,-2.86812115626105,0.00449359562089596,0.0100408411379098,-2.89619668340072,"Not Significant"
"EVC",0.13791608019577,6.90451720911422,2.86801214822515,0.00449509243241932,0.0100430622198147,-2.89649728371007,"Not Significant"
"EVI2B",0.411451201078083,8.08787176276265,2.86777038120615,0.00449841380663885,0.0100493588383631,-2.89716394182329,"Not Significant"
"CAPZA2",0.204579320928646,8.1347935409841,2.86770864639571,0.00449926227257718,0.0100501302429497,-2.8973341634659,"Not Significant"
"PMCHL1",-0.051796827474325,3.06309428386276,-2.86764140145798,0.00450018663416088,0.0100510709863278,-2.89751957431195,"Not Significant"
"KRT71",-0.0969946155073673,5.02594420316122,-2.86754628064347,0.00450149447844784,0.0100528679240292,-2.89778183888013,"Not Significant"
"EVA1B",-0.149751253866772,7.44801165212991,-2.8671472037279,0.00450698528244918,0.0100640049224863,-2.89888207456703,"Not Significant"
"CADM2",-0.173658251645932,3.99948932205879,-2.86696144598656,0.00450954316060971,0.0100685910004492,-2.89939415088241,"Not Significant"
"MMP27",-0.0576870558794131,3.56570371723945,-2.86656140754201,0.00451505617134606,0.010079773328095,-2.90049682726151,"Not Significant"
"LYRM7",-0.120519802945334,4.50404474573528,-2.8664604479194,0.00451644848690002,0.0100814721747518,-2.90077509228878,"Not Significant"
"PLCB2",0.226563411854104,6.66652872076747,2.86643303513079,0.00451682659917163,0.0100814721747518,-2.90085064586845,"Not Significant"
"MIR622",0.358403448968202,9.85604187943073,2.86520551503342,0.00453378773253403,0.0101181984547078,-2.90423317594342,"Not Significant"
"ZFTA",-0.130434738396931,7.01565447695375,-2.86458514637241,0.00454238167815403,0.0101362452954361,-2.90594213692968,"Not Significant"
"GLE1",0.115546382216368,6.64396289897969,2.86453083898867,0.00454313470279933,0.0101367931807098,-2.90609172378298,"Not Significant"
"SATB2-AS1",-0.087726993586895,3.67862513505415,-2.8644810956924,0.00454382454177466,0.0101371999773715,-2.90622873677202,"Not Significant"
"PAFAH1B3",0.17145011218672,6.6149148003496,2.86421615387725,0.00454750035792462,0.0101442676065654,-2.9069584553649,"Not Significant"
"RIMS2",-0.232205043657995,4.82639525132044,-2.86313375063615,0.00456254584677366,0.0101766935503581,-2.90993902036934,"Not Significant"
"PRSS29P",-0.105640508072899,7.13263461304398,-2.86307978812302,0.00456329711579064,0.0101772327591338,-2.91008758697768,"Not Significant"
"DDN",-0.111767670216352,4.97441269943862,-2.86295754374871,0.00456499942556278,0.0101798926567144,-2.91042413376067,"Not Significant"
"EWSAT1",-0.0529436339412359,3.78602169787057,-2.86265211041723,0.00456925525660212,0.0101882456458328,-2.9112649531123,"Not Significant"
"GML",-0.0900405439771954,3.79388788563989,-2.86215823418657,0.00457614445450542,0.0102024678350587,-2.91262435469891,"Not Significant"
"SRA1",0.10347653949409,6.04112710264931,2.86199922773619,0.00457836448720296,0.0102062781548429,-2.91306197567918,"Not Significant"
"BCAM",-0.171748674217814,6.28026334310278,-2.8616045521033,0.00458387915253475,0.010217431334977,-2.91414811234231,"Not Significant"
"ZHX1-C8orf76",0.122683567165726,6.38721202503454,2.86113607701134,0.00459043284863368,0.0102308977592735,-2.91543716154926,"Not Significant"
"LPAR6",0.275873752139452,7.68922027164816,2.86094118663202,0.00459316176662219,0.0102358376800749,-2.91597336101152,"Not Significant"
"DNAH2",0.110147954272779,4.44404377244433,2.8608853061024,0.00459394449649759,0.0102364399122092,-2.91612709812091,"Not Significant"
"SREBF2",0.179893577492692,6.81215832026332,2.86084108169161,0.00459456404292192,0.0102366784376266,-2.91624876522102,"Not Significant"
"MTO1",-0.136497665864962,6.37847319457509,-2.86036730017494,0.00460120609821103,0.0102503335495948,-2.91755208952329,"Not Significant"
"PTPN5",-0.08677671442359,5.01210489196798,-2.86030346471693,0.00460210169117793,0.0102511853662973,-2.91772767890201,"Not Significant"
"SNORD41",0.779945070504745,8.71874309520322,2.85984385934654,0.00460855451170509,0.0102644143417482,-2.91899178708608,"Not Significant"
"PRKX",0.111417376977236,7.17124297917264,2.85977146256779,0.00460957170764115,0.0102655352088777,-2.91919089139794,"Not Significant"
"CXCR4",0.409321989922629,8.13306607884592,2.85957224024904,0.00461237189570495,0.0102706261142487,-2.91973876471557,"Not Significant"
"DRD3",-0.0741451920332308,3.80391681117802,-2.8594821236463,0.00461363904716544,0.0102723025669471,-2.91998657906487,"Not Significant"
"OR2T8",-0.15854182327754,3.62458716719498,-2.85921016782557,0.00461746500740682,0.0102796752182282,-2.92073439431327,"Not Significant"
"PRECSIT",0.15402306842382,3.81081399398477,2.85878605750459,0.00462343729502864,0.0102918239753596,-2.92190046646567,"Not Significant"
