"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001503","GO:0001503","ossification","19/299","445/16958",0.0426966292134831,2.42157002743226,4.07118570890568,0.000365967733158306,0.0145153016023603,0.0124034841262589,"MMP14/IGFBP3/ITGA11/RUNX2/LEF1/ADAMTS12/CDH11/VCAN/IGFBP5/DKK1/COL11A1/GREM1/COL1A1/COMP/COL1A2/COL5A2/PPARG/CTSK/TNFAIP6",19
"GO:0061045","GO:0061045","negative regulation of wound healing","7/299","76/16958",0.0921052631578947,5.22381622953705,4.9440801532851,0.000381668644963875,0.0149640430801354,0.0127869386316391,"PLAU/PLAT/CEACAM1/CD109/F11/FAP/TSPAN8",7
"GO:0022612","GO:0022612","gland morphogenesis","9/299","127/16958",0.0708661417322835,4.01922418560556,4.57538772175422,0.000420460075987564,0.0162976058999271,0.0139264826604015,"SULF1/SERPINB5/CEACAM1/IGFBP5/TGM2/PROX1/SULF2/SEMA3C/FGL1",9
"GO:0070482","GO:0070482","response to oxygen levels","16/299","345/16958",0.0463768115942029,2.63029421743978,4.09861517124107,0.000434774052402511,0.0166630819409547,0.0142387859385281,"SLC2A1/MMP14/ITGA2/PLAU/POSTN/HK2/PLAT/INHBA/EGLN3/EDNRA/LOXL2/COL1A1/ABAT/CXCL12/BNIP3/PPARG",16
"GO:0044241","GO:0044241","lipid digestion","4/299","21/16958",0.19047619047619,10.8029941073419,6.02193114317419,0.000447320629939428,0.0167671502057515,0.01432771341009,"PNLIPRP2/CD36/PNLIP/CEL",4
"GO:0140354","GO:0140354","lipid import into cell","4/299","21/16958",0.19047619047619,10.8029941073419,6.02193114317419,0.000447320629939428,0.0167671502057515,0.01432771341009,"SLC2A1/ACSL5/SPX/CD36",4
"GO:1903825","GO:1903825","organic acid transmembrane transport","10/299","157/16958",0.0636942675159236,3.61246618239141,4.40573709495653,0.000478328523985366,0.0177345499490661,0.0151543670814128,"SLC2A1/SLC6A14/SLC6A6/SLC7A2/SLC1A2/ACSL5/SLC16A12/SLC43A1/CD36/SLC38A3",10
"GO:0010669","GO:0010669","epithelial structure maintenance","5/299","38/16958",0.131578947368421,7.46259461362436,5.34298768779182,0.000513394605244524,0.0188299892310653,0.0160904319402613,"VSIG1/TFF1/MUC4/MUC13/TFF2",5
"GO:1903036","GO:1903036","positive regulation of response to wounding","7/299","80/16958",0.0875,4.9626254180602,4.75941048850066,0.000522395615165718,0.0189562919503219,0.0161983589965719,"PLAU/FERMT1/PLAT/DUOX2/CD36/REG3G/REG3A",7
"GO:0034104","GO:0034104","negative regulation of tissue remodeling","4/299","22/16958",0.181818181818182,10.3119489206446,5.85507069407293,0.000539186551985416,0.0193596350402343,0.0165430200825221,"GREM1/CLDN18/IAPP/PPARG",4
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","12/299","220/16958",0.0545454545454545,3.09358467619337,4.1873159331544,0.000551090675469894,0.0195809405627897,0.0167321280742997,"OSBPL3/CEACAM1/ACADL/PROX1/PDK4/DHRS9/RGN/PNLIPRP1/PNLIPRP2/PLA2G1B/PNLIP/GATM",12
"GO:0098773","GO:0098773","skin epidermis development","9/299","132/16958",0.0681818181818182,3.86698084524171,4.43003293335452,0.000557663256255218,0.0196101996606861,0.0167571302937678,"CDH3/SFN/FERMT1/INHBA/MET/KRT17/IGFBP5/DKK1/CD109",9
"GO:0036293","GO:0036293","response to decreased oxygen levels","15/299","319/16958",0.0470219435736677,2.66688334154601,4.02645247296005,0.000566220203099295,0.0197079297221601,0.0168406417012024,"SLC2A1/MMP14/ITGA2/PLAU/POSTN/HK2/PLAT/INHBA/EGLN3/EDNRA/LOXL2/ABAT/CXCL12/BNIP3/PPARG",15
"GO:0035051","GO:0035051","cardiocyte differentiation","10/299","161/16958",0.062111801242236,3.52271546978541,4.30874693461996,0.000582765288863806,0.0198652325344404,0.0169750586763769,"TTN/INHBA/NOX4/EDNRA/EFNB2/DKK1/PROX1/GREM1/SEMA3C/PDCD4",10
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","11/299","191/16958",0.0575916230366492,3.26635031256019,4.21989535789758,0.000593469910303582,0.0198652325344404,0.0169750586763769,"MMP14/SULF1/LEF1/MET/EDNRA/TGM2/PROX1/GREM1/EGF/SEMA3C/PKHD1",11
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane","3/299","10/16958",0.3,17.0147157190635,6.78649676316936,0.000594035097775702,0.0198652325344404,0.0169750586763769,"SLC2A1/ACSL5/CD36",3
"GO:0071372","GO:0071372","cellular response to follicle-stimulating hormone stimulus","3/299","10/16958",0.3,17.0147157190635,6.78649676316936,0.000594035097775702,0.0198652325344404,0.0169750586763769,"EFNA5/INHBA/EDNRA",3
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","15/299","321/16958",0.0467289719626168,2.65026724596005,3.99903244845846,0.00060393435654662,0.0200001950502963,0.0170903856236851,"OSBPL3/CEACAM1/ACADL/PROX1/PDK4/KYNU/DHRS9/RGN/ABAT/PSAT1/PNLIPRP1/PNLIPRP2/PLA2G1B/PNLIP/GATM",15
"GO:0016053","GO:0016053","organic acid biosynthetic process","15/299","324/16958",0.0462962962962963,2.62572773442339,3.95829002039595,0.000664514834819577,0.0217948086689383,0.0186239026074434,"OSBPL3/CEACAM1/ACADL/PROX1/PDK4/KYNU/DHRS9/RGN/ABAT/PSAT1/PNLIPRP1/PNLIPRP2/PLA2G1B/PNLIP/GATM",15
"GO:0072574","GO:0072574","hepatocyte proliferation","4/299","24/16958",0.166666666666667,9.45261984392419,5.55140382538251,0.000761807011730826,0.0245143746888099,0.0209478015440184,"CEACAM1/PROX1/SULF2/FGL1",4
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","4/299","24/16958",0.166666666666667,9.45261984392419,5.55140382538251,0.000761807011730826,0.0245143746888099,0.0209478015440184,"CEACAM1/PROX1/SULF2/FGL1",4
"GO:0042445","GO:0042445","hormone metabolic process","12/299","231/16958",0.051948051948052,2.94627112018416,3.99011984438943,0.000846680102013272,0.0269908955884792,0.0230640157646311,"INHBA/ERO1B/UGT1A1/DHRS9/SLC16A10/KLK6/CYP2C18/DUOX2/CTSK/ADH1B/PNLIP/CEL",12
"GO:0031640","GO:0031640","killing of cells of another organism","8/299","114/16958",0.0701754385964912,3.98005046059966,4.27699819924095,0.000930629722941229,0.029122733806904,0.0248856948606882,"APOL1/C5/CXCL12/KRT6A/C6/CCL20/C7/CXCL10",8
"GO:0141061","GO:0141061","disruption of cell in another organism","8/299","114/16958",0.0701754385964912,3.98005046059966,4.27699819924095,0.000930629722941229,0.029122733806904,0.0248856948606882,"APOL1/C5/CXCL12/KRT6A/C6/CCL20/C7/CXCL10",8
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","4/299","26/16958",0.153846153846154,8.72549524054541,5.28134469787821,0.00104251162996203,0.0320244750743806,0.027365264540715,"EDNRA/COMP/ACTA2/P2RX1",4
"GO:0072576","GO:0072576","liver morphogenesis","4/299","26/16958",0.153846153846154,8.72549524054541,5.28134469787821,0.00104251162996203,0.0320244750743806,0.027365264540715,"CEACAM1/PROX1/SULF2/FGL1",4
"GO:0014909","GO:0014909","smooth muscle cell migration","7/299","90/16958",0.0777777777777778,4.41122259383129,4.34695513863877,0.00105826170190804,0.0320244750743806,0.027365264540715,"S100A11/ITGA2/IGFBP3/PLAU/POSTN/PLAT/IGFBP5",7
"GO:0014831","GO:0014831","gastro-intestinal system smooth muscle contraction","3/299","12/16958",0.25,14.1789297658863,6.11818782782729,0.00106091049059074,0.0320244750743806,0.027365264540715,"SULF1/SULF2/SPX",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","12/299","238/16958",0.0504201680672269,2.85961608723757,3.87060877325151,0.00109622241118505,0.0328001284609844,0.0280280688510749,"ITGA2/ITGB4/ITGA3/FN1/FERMT1/ANLN/EDNRA/ADAM9/NRP2/PROX1/ACTA2/SEMA3C",12
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","8/299","118/16958",0.0677966101694915,3.84513349583357,4.15487773952399,0.00116454634040529,0.0345414571054126,0.0295160532410275,"APOL1/C5/CXCL12/KRT6A/C6/CCL20/C7/CXCL10",8
"GO:0001763","GO:0001763","morphogenesis of a branching structure","11/299","208/16958",0.0528846153846154,2.99938898893748,3.88693428265933,0.00119472848604852,0.0348902562003978,0.0298141058861891,"MMP14/SULF1/LEF1/MET/EDNRA/TGM2/PROX1/GREM1/EGF/SEMA3C/PKHD1",11
"GO:0003018","GO:0003018","vascular process in circulatory system","13/299","274/16958",0.0474452554744526,2.69089178038718,3.78030328746748,0.00120130404717965,0.0348902562003978,0.0298141058861891,"SLC2A1/SLC6A6/CEACAM1/SLC7A2/EDNRA/SLC1A2/SLC16A12/COMP/ACTA2/P2RX1/CD36/SLC38A3/SLC4A4",13
"GO:0042730","GO:0042730","fibrinolysis","4/299","27/16958",0.148148148148148,8.40232875015484,5.15696977869617,0.00120699215234445,0.0348902562003978,0.0298141058861891,"PLAU/PLAT/F11/FAP",4
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","11/299","209/16958",0.0526315789473684,2.98503784544974,3.86841566318992,0.00124179146130588,0.035594543483314,0.0304159270796638,"CDH3/RUNX2/NRP2/PROX1/EGF/CXCL12/MMP12/REG3G/PKHD1/REG3A/SPINK1",11
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","17/299","421/16958",0.0403800475059382,2.2901834301194,3.59128428243284,0.00135869811755143,0.0371461516509869,0.0317417932452538,"SFN/PLAU/OAS1/PLAT/CEACAM1/C5/CD109/GREM1/BACE1/F11/PPARG/FAP/NT5E/TNFAIP6/MMP12/TSPAN8/REG3A",17
"GO:0015801","GO:0015801","aromatic amino acid transport","3/299","13/16958",0.230769230769231,13.0882428608181,5.84116812206331,0.00136126325311444,0.0371461516509869,0.0317417932452538,"SLC6A14/SLC16A10/SLC38A3",3
"GO:0042045","GO:0042045","epithelial fluid transport","3/299","13/16958",0.230769230769231,13.0882428608181,5.84116812206331,0.00136126325311444,0.0371461516509869,0.0317417932452538,"CLDN18/AQP8/CFTR",3
"GO:0043568","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","3/299","13/16958",0.230769230769231,13.0882428608181,5.84116812206331,0.00136126325311444,0.0371461516509869,0.0317417932452538,"CDH3/IGFBP3/IGFBP5",3
"GO:0060100","GO:0060100","positive regulation of phagocytosis, engulfment","3/299","13/16958",0.230769230769231,13.0882428608181,5.84116812206331,0.00136126325311444,0.0371461516509869,0.0317417932452538,"ITGA2/RAB31/CD36",3
"GO:1905155","GO:1905155","positive regulation of membrane invagination","3/299","13/16958",0.230769230769231,13.0882428608181,5.84116812206331,0.00136126325311444,0.0371461516509869,0.0317417932452538,"ITGA2/RAB31/CD36",3
"GO:0090279","GO:0090279","regulation of calcium ion import","5/299","47/16958",0.106382978723404,6.0335871344197,4.62942993168984,0.00137892652403444,0.0373295109006467,0.0318984757314233,"PLPP4/EGF/P2RX1/CXCL12/SPINK1",5
"GO:0042180","GO:0042180","ketone metabolic process","11/299","213/16958",0.0516431924882629,2.9289807967089,3.79542811309151,0.00144556386173855,0.0388253411999227,0.033176679097837,"NQO1/CEACAM1/INHBA/ACADL/PROX1/PDK4/UGT1A1/KYNU/DHRS9/RGN/PPARG",11
"GO:0001942","GO:0001942","hair follicle development","7/299","96/16958",0.0729166666666667,4.13552118171683,4.12739898605463,0.00154391451158013,0.041086778386275,0.0351091019307799,"CDH3/FERMT1/INHBA/KRT17/IGFBP5/DKK1/CD109",7
"GO:0061035","GO:0061035","regulation of cartilage development","6/299","71/16958",0.0845070422535211,4.79287766734184,4.29049498163459,0.00156581296096272,0.041086778386275,0.0351091019307799,"MBOAT2/RUNX2/ADAMTS12/LOXL2/GREM1/CTSK",6
"GO:0042573","GO:0042573","retinoic acid metabolic process","4/299","29/16958",0.137931034482759,7.8228578018683,4.92646392192438,0.00158889487151936,0.041086778386275,0.0351091019307799,"UGT1A1/DHRS9/CYP2C18/ADH1B",4
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","4/299","29/16958",0.137931034482759,7.8228578018683,4.92646392192438,0.00158889487151936,0.041086778386275,0.0351091019307799,"ITGA2/ANO1/BACE1/CXCL12",4
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","9/299","153/16958",0.0588235294117647,3.33621876844383,3.88888952321886,0.00158998966490422,0.041086778386275,0.0351091019307799,"SLC2A1/SLC6A14/SLC7A2/SLC1A2/ACSL5/SLC16A12/SLC43A1/CD36/SLC38A3",9
"GO:0097205","GO:0097205","renal filtration","4/299","30/16958",0.133333333333333,7.56209587513935,4.8193227687712,0.00180817900696209,0.0459156699246009,0.0392354426148281,"ITGA3/SULF1/EDNRA/SULF2",4
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","10/299","187/16958",0.053475935828877,3.03292615313076,3.7449719309019,0.00181923999947951,0.0459156699246009,0.0392354426148281,"ITGA2/TMC7/GJB2/COL11A1/COL1A1/CEMIP/BACE1/CXCL12/HOMER2/DCDC2",10
"GO:0042572","GO:0042572","retinol metabolic process","5/299","50/16958",0.1,5.67157190635452,4.43187559246775,0.00182463098644049,0.0459156699246009,0.0392354426148281,"DHRS9/CYP2C18/ADH1B/PNLIP/CEL",5
"GO:0022404","GO:0022404","molting cycle process","7/299","99/16958",0.0707070707070707,4.01020235802844,4.02423212565389,0.00184416498964243,0.0459156699246009,0.0392354426148281,"CDH3/FERMT1/INHBA/KRT17/IGFBP5/DKK1/CD109",7
"GO:0022405","GO:0022405","hair cycle process","7/299","99/16958",0.0707070707070707,4.01020235802844,4.02423212565389,0.00184416498964243,0.0459156699246009,0.0392354426148281,"CDH3/FERMT1/INHBA/KRT17/IGFBP5/DKK1/CD109",7
"GO:0019058","GO:0019058","viral life cycle","13/299","289/16958",0.0449826989619377,2.55122611704528,3.56332058156245,0.00193117061579467,0.0477334997860552,0.0407887981322307,"TMPRSS4/ITGA2/IFI27/SLPI/CD55/OAS1/ITGB6/EFNB2/PROX1/TOP2A/NR5A2/ANPEP/SERPINB3",13
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","5/299","51/16958",0.0980392156862745,5.56036461407305,4.36955307602074,0.00199425002890956,0.0489380348820899,0.0418180865585049,"MBOAT2/RUNX2/ADAMTS12/LOXL2/GREM1",5
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","4/299","31/16958",0.129032258064516,7.31815729852195,4.71701137975415,0.00204758203579132,0.0492914194162752,0.0421200575116623,"S100A14/GREM1/CXCL12/CXCL10",4
"GO:0001707","GO:0001707","mesoderm formation","6/299","75/16958",0.08,4.53725752508361,4.11299461382209,0.00207632375542839,0.0492914194162752,0.0421200575116623,"ITGA2/ITGB4/ITGA3/LEF1/INHBA/DKK1",6
"GO:0045109","GO:0045109","intermediate filament organization","6/299","75/16958",0.08,4.53725752508361,4.11299461382209,0.00207632375542839,0.0492914194162752,0.0421200575116623,"KRT19/KRT17/KRT7/KRT6C/KRT6A/KRT23",6
"GO:0035860","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway","3/299","15/16958",0.2,11.343143812709,5.36894156882688,0.00210980569767698,0.0492914194162752,0.0421200575116623,"MMP14/SULF1/SULF2",3
"GO:0050966","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","3/299","15/16958",0.2,11.343143812709,5.36894156882688,0.00210980569767698,0.0492914194162752,0.0421200575116623,"ITGA2/BACE1/CXCL12",3
"GO:0060099","GO:0060099","regulation of phagocytosis, engulfment","3/299","15/16958",0.2,11.343143812709,5.36894156882688,0.00210980569767698,0.0492914194162752,0.0421200575116623,"ITGA2/RAB31/CD36",3
"GO:1905153","GO:1905153","regulation of membrane invagination","3/299","15/16958",0.2,11.343143812709,5.36894156882688,0.00210980569767698,0.0492914194162752,0.0421200575116623,"ITGA2/RAB31/CD36",3
