"Gene","Module","MM","MM_pval","GS_adjacent_non_tumor","pval_GS_adjacent_non_tumor","GS_Tumor","pval_GS_Tumor","SignificantModule","HubGene"
"KIF13A","green",0.576118832467399,1.0369855823438e-22,-0.165758026845556,0.00994504207852373,0.165758026845556,0.00994504207852373,TRUE,FALSE
"KIF26B","green",0.673957617731342,2.85251320690332e-33,-0.4871167813882,9.15138942783502e-16,0.4871167813882,9.15138942783502e-16,TRUE,FALSE
"KIRREL1","green",0.757621622252131,3.52459113421847e-46,-0.358560625770275,1.00995454964027e-08,0.358560625770275,1.00995454964027e-08,TRUE,FALSE
"KYNU","green",0.764839401450333,1.53738334633404e-47,-0.475601022166477,5.25364880917839e-15,0.475601022166477,5.25364880917839e-15,TRUE,FALSE
"LAMA4","green",0.856518995599504,1.33477382643556e-70,-0.320624781912266,3.64774972773642e-07,0.320624781912266,3.64774972773642e-07,TRUE,TRUE
"LAMB1","green",0.831580838429988,5.66349401402281e-63,-0.351098238015939,2.12490079249014e-08,0.351098238015939,2.12490079249014e-08,TRUE,TRUE
"LAMC1","green",0.809504302787782,3.37114398805919e-57,-0.27424060376571,1.57233865670661e-05,0.27424060376571,1.57233865670661e-05,TRUE,TRUE
"LAMP5","green",0.721223335069325,5.53682222391036e-40,-0.438368759641254,9.72956146221955e-13,0.438368759641254,9.72956146221955e-13,TRUE,FALSE
"LAYN","green",0.824695374098796,4.37227620355366e-61,-0.451267148175045,1.71204037445007e-13,0.451267148175045,1.71204037445007e-13,TRUE,TRUE
"LBH","green",0.824712482027546,4.32633649836473e-61,-0.441707905009971,6.24871402356717e-13,0.441707905009971,6.24871402356717e-13,TRUE,TRUE
"LEF1","green",0.799964318608742,6.23141001743198e-55,-0.552968059831116,1.05916969892477e-20,0.552968059831116,1.05916969892477e-20,TRUE,FALSE
"LGALS3","green",0.735386438460135,2.84607074025424e-42,-0.56827587239615,5.17805900485169e-22,0.56827587239615,5.17805900485169e-22,TRUE,FALSE
"LHFPL2","green",0.670976109121232,6.8711299501077e-33,-0.314665071421248,6.13971815705829e-07,0.314665071421248,6.13971815705829e-07,TRUE,FALSE
"LIMA1","green",0.778760274080466,2.62963293681122e-50,-0.391067942421595,3.13812042729413e-10,0.391067942421595,3.13812042729413e-10,TRUE,FALSE
"LIMS4","green",0.831548012881904,5.78476115355943e-63,-0.38075749771755,9.8396493846122e-10,0.38075749771755,9.8396493846122e-10,TRUE,TRUE
"LMCD1","green",0.625699522637809,1.35616416432723e-27,-0.143814621282271,0.0255743947192011,0.143814621282271,0.0255743947192011,TRUE,FALSE
"LOX","green",0.834611140823152,7.8528877594028e-64,-0.383488239382413,7.29802590551006e-10,0.383488239382413,7.29802590551006e-10,TRUE,TRUE
"LOXL3","green",0.65430171442118,7.81467967944226e-31,-0.380305510021365,1.03358054806468e-09,0.380305510021365,1.03358054806468e-09,TRUE,FALSE
"LPCAT2","green",0.774251690996879,2.17599027557314e-49,-0.500429988886512,1.11622513118355e-16,0.500429988886512,1.11622513118355e-16,TRUE,FALSE
"LRP12","green",0.711256868479523,1.86564113674001e-38,-0.22696947068402,0.000382811234337426,0.22696947068402,0.000382811234337426,TRUE,FALSE
"LTBP1","green",0.828246850044968,4.75972198723069e-62,-0.434518629237162,1.61149319686711e-12,0.434518629237162,1.61149319686711e-12,TRUE,TRUE
"LUM","green",0.831444480563547,6.18432753749035e-63,-0.396762824622789,1.64088298138308e-10,0.396762824622789,1.64088298138308e-10,TRUE,TRUE
"MAP1A","green",0.784192849278665,1.92709901447888e-51,-0.386727270241624,5.10172579352417e-10,0.386727270241624,5.10172579352417e-10,TRUE,FALSE
"MAP4","green",0.697528850075546,1.86950720139122e-36,-0.349806635611633,2.4121563577486e-08,0.349806635611633,2.4121563577486e-08,TRUE,FALSE
"MAP4K4","green",0.874597887998769,4.26458479478898e-77,-0.423468860923447,6.62182736840078e-12,0.423468860923447,6.62182736840078e-12,TRUE,TRUE
"MAP4K5","green",0.805312478075194,3.46151361644919e-56,-0.362627671592159,6.67889491106704e-09,0.362627671592159,6.67889491106704e-09,TRUE,TRUE
"MARVELD1","green",0.835218498241809,5.25967621083948e-64,-0.484306144971701,1.41047873615337e-15,0.484306144971701,1.41047873615337e-15,TRUE,TRUE
"MATN3","green",0.638065924780959,5.93822538540364e-29,-0.397190619208113,1.56209412979472e-10,0.397190619208113,1.56209412979472e-10,TRUE,FALSE
"MEF2A","green",0.685983100566649,7.39289209440664e-35,-0.246464013157341,0.000110605701103964,0.246464013157341,0.000110605701103964,TRUE,FALSE
"MFAP2","green",0.73622635104243,2.06004672943017e-42,-0.502348250122735,8.18062698331817e-17,0.502348250122735,8.18062698331817e-17,TRUE,FALSE
"MFAP5","green",0.726969249001516,6.79156021267198e-41,-0.300076622134136,2.09535318351247e-06,0.300076622134136,2.09535318351247e-06,TRUE,FALSE
"MFGE8","green",0.799849063405331,6.6254989567546e-55,-0.44309536057627,5.19118406869161e-13,0.44309536057627,5.19118406869161e-13,TRUE,FALSE
"MICU1","green",0.743974292204645,9.84495483640921e-44,-0.522422478493229,2.80729065522706e-18,0.522422478493229,2.80729065522706e-18,TRUE,FALSE
"MINDY2","green",0.803775924459225,8.01471253714133e-56,-0.506018202465098,4.48954423748137e-17,0.506018202465098,4.48954423748137e-17,TRUE,TRUE
"MMP11","green",0.715835466784756,3.77758430184297e-39,-0.583106678004717,2.38536497891394e-23,0.583106678004717,2.38536497891394e-23,TRUE,FALSE
"MMP14","green",0.846557763033654,2.1612499225604e-67,-0.61745676731967,1.01072005201539e-26,0.61745676731967,1.01072005201539e-26,TRUE,TRUE
"MMP2","green",0.798667354044625,1.23958873071174e-54,-0.395185168184414,1.96619026825522e-10,0.395185168184414,1.96619026825522e-10,TRUE,FALSE
"MPZL1","green",0.779383560895411,1.95577209554998e-50,-0.490919879636435,5.0641535877425e-16,0.490919879636435,5.0641535877425e-16,TRUE,FALSE
"MSN","green",0.829496315961984,2.15507947563031e-62,-0.415849256349914,1.70365988534092e-11,0.415849256349914,1.70365988534092e-11,TRUE,TRUE
"MSRB2","green",0.628658280594564,6.49831281731763e-28,-0.183815618253768,0.00419403893577675,0.183815618253768,0.00419403893577675,TRUE,FALSE
"MTHFD1L","green",0.693959897649906,5.93565175481803e-36,-0.262935176284837,3.57132085467946e-05,0.262935176284837,3.57132085467946e-05,TRUE,FALSE
"MTMR2","green",0.829315252072793,2.41826376145213e-62,-0.415525166076724,1.77260157683045e-11,0.415525166076724,1.77260157683045e-11,TRUE,TRUE
"MXRA5","green",0.788976398816044,1.81111401240394e-52,-0.497317448417786,1.84056214038537e-16,0.497317448417786,1.84056214038537e-16,TRUE,FALSE
"MYH9","green",0.817330064740811,3.72009700595974e-59,-0.445157943749043,3.93443242717722e-13,0.445157943749043,3.93443242717722e-13,TRUE,TRUE
"MYL6","green",0.808352108100225,6.4311301830706e-57,-0.453470689600724,1.26296610966941e-13,0.453470689600724,1.26296610966941e-13,TRUE,TRUE
"MYLK","green",0.768395555013663,3.15104170849691e-48,-0.361913626289167,7.18486428872883e-09,0.361913626289167,7.18486428872883e-09,TRUE,FALSE
"MYO1E","green",0.843224653286481,2.2798748889319e-66,-0.487188546799427,9.05038849558629e-16,0.487188546799427,9.05038849558629e-16,TRUE,TRUE
"MYOF","green",0.934434186273727,3.78120946559693e-109,-0.601957916480881,3.77507998079484e-25,0.601957916480881,3.77507998079484e-25,TRUE,TRUE
"NBL1","green",0.76568214854028,1.05868085994353e-47,-0.480641722991794,2.46459614485554e-15,0.480641722991794,2.46459614485554e-15,TRUE,FALSE
"NID2","green",0.739692873800403,5.35567353150483e-43,-0.272280082441185,1.81750498025117e-05,0.272280082441185,1.81750498025117e-05,TRUE,FALSE
"NNMT","green",0.745313883217106,5.75487210506686e-44,-0.335683439468476,9.30165621719055e-08,0.335683439468476,9.30165621719055e-08,TRUE,FALSE
"NOX4","green",0.861346274326591,3.03145566378812e-72,-0.540812515963929,1.04446777913067e-19,0.540812515963929,1.04446777913067e-19,TRUE,TRUE
"NREP","green",0.772600514762953,4.66084737824914e-49,-0.512444070746002,1.54283112757527e-17,0.512444070746002,1.54283112757527e-17,TRUE,FALSE
"NRP2","green",0.894926558957391,1.00172949407087e-85,-0.512226521408923,1.60023491114437e-17,0.512226521408923,1.60023491114437e-17,TRUE,TRUE
"NT5C2","green",0.716667558409662,2.81635941304279e-39,-0.480488228215302,2.52252481701886e-15,0.480488228215302,2.52252481701886e-15,TRUE,FALSE
"NT5E","green",0.748069383084225,1.88700152654355e-44,-0.415957542369068,1.68121181734379e-11,0.415957542369068,1.68121181734379e-11,TRUE,FALSE
"NTM","green",0.798806814033446,1.15150285933941e-54,-0.567655953450573,5.86919444599553e-22,0.567655953450573,5.86919444599553e-22,TRUE,FALSE
"NUAK1","green",0.823723932426905,7.95011370104628e-61,-0.425697348074919,5.0001928974748e-12,0.425697348074919,5.0001928974748e-12,TRUE,TRUE
"OGFOD1","green",0.761815369983931,5.78897790101487e-47,-0.355365149096445,1.39204475570529e-08,0.355365149096445,1.39204475570529e-08,TRUE,FALSE
"OLFML2B","green",0.847675782587152,9.68329873990025e-68,-0.433470451357998,1.84675556390681e-12,0.433470451357998,1.84675556390681e-12,TRUE,TRUE
"OSBPL3","green",0.829009698772028,2.93640213947764e-62,-0.559189342745847,3.16512173149599e-21,0.559189342745847,3.16512173149599e-21,TRUE,TRUE
"OSMR","green",0.846254004302821,2.68508921244992e-67,-0.413060793589229,2.39338129424476e-11,0.413060793589229,2.39338129424476e-11,TRUE,TRUE
"OXSR1","green",0.706492057933554,9.51530863070585e-38,-0.465533849777949,2.29624077501449e-14,0.465533849777949,2.29624077501449e-14,TRUE,FALSE
"P3H1","green",0.775512504967923,1.21104570368847e-49,-0.396793431845384,1.63512005865342e-10,0.396793431845384,1.63512005865342e-10,TRUE,FALSE
"P4HA1","green",0.732405229806987,8.87525755808396e-42,-0.424303413317924,5.96208068509456e-12,0.424303413317924,5.96208068509456e-12,TRUE,FALSE
"PALLD","green",0.911594468708556,3.04232971319265e-94,-0.526443312912331,1.39042309234383e-18,0.526443312912331,1.39042309234383e-18,TRUE,TRUE
"PANX1","green",0.738275640763724,9.31386973215385e-43,-0.234410874615342,0.000241224723485707,0.234410874615342,0.000241224723485707,TRUE,FALSE
"PCDH7","green",0.722265408925839,3.79921780403714e-40,-0.574634662837248,1.41049137222339e-22,0.574634662837248,1.41049137222339e-22,TRUE,FALSE
"PDCD6IP","green",0.618462460788329,7.93559744886836e-27,-0.453901129870182,1.18979392654395e-13,0.453901129870182,1.18979392654395e-13,TRUE,FALSE
"PDGFRB","green",0.820518976274812,5.57020061922785e-60,-0.45561839257638,9.36913790166707e-14,0.45561839257638,9.36913790166707e-14,TRUE,TRUE
"PDLIM3","green",0.746421125105808,3.68295660575414e-44,-0.251883805887894,7.6888786071691e-05,0.251883805887894,7.6888786071691e-05,TRUE,FALSE
"PDLIM7","green",0.786574664337342,5.98228280930522e-52,-0.570268982478037,3.45501168119796e-22,0.570268982478037,3.45501168119796e-22,TRUE,FALSE
"PDPN","green",0.807160673778244,1.24840839805867e-56,-0.423099036784355,6.93643292923596e-12,0.423099036784355,6.93643292923596e-12,TRUE,TRUE
"PELO","green",0.893557779641839,4.32128237740804e-85,-0.479892807123812,2.76011103511403e-15,0.479892807123812,2.76011103511403e-15,TRUE,TRUE
"PFKM","green",0.698791285647544,1.23729702744872e-36,-0.256370997554205,5.65506526699025e-05,0.256370997554205,5.65506526699025e-05,TRUE,FALSE
"PGK1","green",0.807707775790797,9.2114181788861e-57,-0.547053930434581,3.26281238207683e-20,0.547053930434581,3.26281238207683e-20,TRUE,TRUE
"PGM2","green",0.762862667226939,3.66568866960403e-47,-0.397851321183848,1.4475776480249e-10,0.397851321183848,1.4475776480249e-10,TRUE,FALSE
"PI4K2A","green",0.713508028555537,8.54082508573645e-39,-0.268597785086917,2.37885481220831e-05,0.268597785086917,2.37885481220831e-05,TRUE,FALSE
"PKM","green",0.835241821178367,5.17917345236637e-64,-0.606303126206928,1.39569860907465e-25,0.606303126206928,1.39569860907465e-25,TRUE,TRUE
"PLA2R1","green",0.846222260778955,2.74660799476777e-67,-0.50001222419254,1.1940782236214e-16,0.50001222419254,1.1940782236214e-16,TRUE,TRUE
"PLAU","green",0.875944470208899,1.2769682326245e-77,-0.584487161142422,1.77684377116544e-23,0.584487161142422,1.77684377116544e-23,TRUE,TRUE
"PLEKHB2","green",0.732614668461063,8.19780166790593e-42,-0.472338804465265,8.51797969141476e-15,0.472338804465265,8.51797969141476e-15,TRUE,FALSE
"PLOD2","green",0.684562337837543,1.14875998442696e-34,-0.301388160117378,1.8814762461242e-06,0.301388160117378,1.8814762461242e-06,TRUE,FALSE
"PLPP4","green",0.767829914023031,4.06220298115975e-48,-0.53696949542209,2.11271887708096e-19,0.53696949542209,2.11271887708096e-19,TRUE,FALSE
"PLS3","green",0.871964537778852,4.33266126387117e-76,-0.465496483055543,2.30863918787712e-14,0.465496483055543,2.30863918787712e-14,TRUE,TRUE
"PLXDC2","green",0.733138577159348,6.71884159149636e-42,-0.389059192428117,3.93296105363502e-10,0.389059192428117,3.93296105363502e-10,TRUE,FALSE
"POGLUT2","green",0.773435281107718,3.1737445898321e-49,-0.296820011321741,2.73133016416743e-06,0.296820011321741,2.73133016416743e-06,TRUE,FALSE
"POGLUT3","green",0.781936988282261,5.75654460902314e-51,-0.297597785301881,2.56453378847831e-06,0.297597785301881,2.56453378847831e-06,TRUE,FALSE
"PON2","green",0.657515915770193,3.21194831796714e-31,-0.441447555618735,6.4693394660488e-13,0.441447555618735,6.4693394660488e-13,TRUE,FALSE
"POSTN","green",0.892395536060627,1.47201808820207e-84,-0.57859962263867,6.17937485717704e-23,0.57859962263867,6.17937485717704e-23,TRUE,TRUE
"PPFIA1","green",0.807111794193856,1.28272049171819e-56,-0.43391492483693,1.74316678425775e-12,0.43391492483693,1.74316678425775e-12,TRUE,TRUE
"PPFIBP1","green",0.774394827422239,2.03632829907381e-49,-0.438912624213083,9.05555483159692e-13,0.438912624213083,9.05555483159692e-13,TRUE,FALSE
"PPP1R3B","green",0.623642634540445,2.25124408475564e-27,-0.294026929681935,3.41972425000154e-06,0.294026929681935,3.41972425000154e-06,TRUE,FALSE
"PRICKLE1","green",0.682623978255831,2.08749535420282e-34,-0.223131651960706,0.000482968194575975,0.223131651960706,0.000482968194575975,TRUE,FALSE
"PRKAR1A","green",0.613045693732874,2.89041276470365e-26,-0.186578727740987,0.00364923123717269,0.186578727740987,0.00364923123717269,TRUE,FALSE
"PRR5L","green",0.70549230071973,1.33380147217579e-37,-0.525101378889709,1.75969130197272e-18,0.525101378889709,1.75969130197272e-18,TRUE,FALSE
"PRRG1","green",0.702947366189631,3.13095480933349e-37,-0.474201221309143,6.46831229117972e-15,0.474201221309143,6.46831229117972e-15,TRUE,FALSE
"PRRX1","green",0.767896759262833,3.94223274153964e-48,-0.364694468673898,5.40093524021447e-09,0.364694468673898,5.40093524021447e-09,TRUE,FALSE
"PRSS23","green",0.726317927897362,8.63838937143658e-41,-0.226884017597682,0.000384813712754853,0.226884017597682,0.000384813712754853,TRUE,FALSE
"PSMB3","green",0.648138706738741,4.17170232485985e-30,-0.429011980666765,3.28001491792144e-12,0.429011980666765,3.28001491792144e-12,TRUE,FALSE
"PTGFRN","green",0.71156966620162,1.67445525038878e-38,-0.333336056980319,1.15660303328895e-07,0.333336056980319,1.15660303328895e-07,TRUE,FALSE
"PTK7","green",0.750710563410528,6.39231217574735e-45,-0.438061857697991,1.01312394172908e-12,0.438061857697991,1.01312394172908e-12,TRUE,FALSE
"PTPN12","green",0.837193769072486,1.41221392051955e-64,-0.515121796106095,9.81990229000273e-18,0.515121796106095,9.81990229000273e-18,TRUE,TRUE
"PTPN9","green",0.805883817670277,2.52846535143576e-56,-0.449572213972266,2.16020910385314e-13,0.449572213972266,2.16020910385314e-13,TRUE,TRUE
"PXDN","green",0.857770941561996,5.06921294913007e-71,-0.434040632923572,1.71491168167445e-12,0.434040632923572,1.71491168167445e-12,TRUE,TRUE
"PYGL","green",0.735822039850677,2.40720820442249e-42,-0.283399356951195,7.87254330915307e-06,0.283399356951195,7.87254330915307e-06,TRUE,FALSE
"RAB31","green",0.88144488328401,7.97602023382527e-80,-0.507956954333122,3.26040672895293e-17,0.507956954333122,3.26040672895293e-17,TRUE,TRUE
"RAB34","green",0.777492662081014,4.78742260044841e-50,-0.438647036710233,9.37880217478584e-13,0.438647036710233,9.37880217478584e-13,TRUE,FALSE
"RAI14","green",0.847833343379368,8.64288738911314e-68,-0.521789730889916,3.13284642223311e-18,0.521789730889916,3.13284642223311e-18,TRUE,TRUE
"RALB","green",0.793898119594889,1.48970006967265e-53,-0.480785056373521,2.41167877578757e-15,0.480785056373521,2.41167877578757e-15,TRUE,FALSE
"RASAL2","green",0.878427614954142,1.3312590702396e-78,-0.527921826255242,1.07132336699938e-18,0.527921826255242,1.07132336699938e-18,TRUE,TRUE
"RBFOX2","green",0.833709088293076,1.41990734398367e-63,-0.38583348936245,5.63368238902731e-10,0.38583348936245,5.63368238902731e-10,TRUE,TRUE
"RBMS1","green",0.780439148600423,1.18195970702e-50,-0.387287106231445,4.79369119178736e-10,0.387287106231445,4.79369119178736e-10,TRUE,FALSE
"RCN1","green",0.84683525139008,1.77183718434434e-67,-0.320720613300564,3.61700330899369e-07,0.320720613300564,3.61700330899369e-07,TRUE,TRUE
"REEP3","green",0.792653573272135,2.819671036905e-53,-0.438347039416223,9.75747104797847e-13,0.438347039416223,9.75747104797847e-13,TRUE,FALSE
"RIN2","green",0.673364280429385,3.40066639419232e-33,-0.439290165061991,8.61467796993072e-13,0.439290165061991,8.61467796993072e-13,TRUE,FALSE
"RIT1","green",0.774076664414847,2.35969494722184e-49,-0.441053756801243,6.81756107263274e-13,0.441053756801243,6.81756107263274e-13,TRUE,FALSE
"RNF24","green",0.731128518819111,1.43776149053996e-41,-0.477085637643388,4.20926735570808e-15,0.477085637643388,4.20926735570808e-15,TRUE,FALSE
"RRAGC","green",0.742045453232384,2.12039525078781e-43,-0.279275509813132,1.07822433161797e-05,0.279275509813132,1.07822433161797e-05,TRUE,FALSE
"RTN4","green",0.694965171149429,4.29423079147921e-36,-0.217280324271465,0.00068322025236247,0.217280324271465,0.00068322025236247,TRUE,FALSE
"RUNX1","green",0.839531719720646,2.91090135037605e-65,-0.537157806635343,2.04146024195347e-19,0.537157806635343,2.04146024195347e-19,TRUE,TRUE
"RUNX2","green",0.73717782576685,1.42631014954448e-42,-0.559545923313862,2.95113912069952e-21,0.559545923313862,2.95113912069952e-21,TRUE,FALSE
"S100A10","green",0.82417685977567,6.01873309872196e-61,-0.561735670478854,1.91644438577523e-21,0.561735670478854,1.91644438577523e-21,TRUE,TRUE
"SBF2","green",0.77318905975025,3.55527018193292e-49,-0.333346565675366,1.15548010587024e-07,0.333346565675366,1.15548010587024e-07,TRUE,FALSE
"SCHIP1","green",0.627096880661979,9.59050055952056e-28,-0.218509822854094,0.000635669131156891,0.218509822854094,0.000635669131156891,TRUE,FALSE
"SEMA3C","green",0.893200475147433,6.30827240830734e-85,-0.451367510956885,1.6885618848898e-13,0.451367510956885,1.6885618848898e-13,TRUE,TRUE
"SEPTIN11","green",0.800367501800974,5.02671951940837e-55,-0.335800725639787,9.20050613946292e-08,0.335800725639787,9.20050613946292e-08,TRUE,TRUE
"SERPINH1","green",0.83840987660187,6.23020627702687e-65,-0.458842057526727,5.96101372215823e-14,0.458842057526727,5.96101372215823e-14,TRUE,TRUE
"SETD6","green",-0.704942114429815,1.60525135468601e-37,0.308425159546691,1.04638229652146e-06,-0.308425159546691,1.04638229652146e-06,TRUE,FALSE
"SFRP2","green",0.680630286736309,3.84006588665548e-34,-0.331446191781665,1.37655609705041e-07,0.331446191781665,1.37655609705041e-07,TRUE,FALSE
"SGCB","green",0.757406371742503,3.8631653332648e-46,-0.291169951681221,4.29321373482989e-06,0.291169951681221,4.29321373482989e-06,TRUE,FALSE
"SGIP1","green",0.819277065472323,1.17212900443662e-59,-0.54883116688983,2.33223119132938e-20,0.54883116688983,2.33223119132938e-20,TRUE,TRUE
"SIPA1L2","green",0.726114374959132,9.31146800835586e-41,-0.273672283859006,1.63997800179273e-05,0.273672283859006,1.63997800179273e-05,TRUE,FALSE
"SKIL","green",0.750730329215109,6.34041297563736e-45,-0.358591423619167,1.00681868147913e-08,0.358591423619167,1.00681868147913e-08,TRUE,FALSE
"SLC16A1","green",0.762461268521137,4.36853205552004e-47,-0.430397440107153,2.74628405293569e-12,0.430397440107153,2.74628405293569e-12,TRUE,FALSE
"SLC20A1","green",0.747195751509985,2.69145527697365e-44,-0.431979739622301,2.23988848208525e-12,0.431979739622301,2.23988848208525e-12,TRUE,FALSE
"SLC24A3","green",0.711355623685924,1.80306163200096e-38,-0.409431846050021,3.70773915980072e-11,0.409431846050021,3.70773915980072e-11,TRUE,FALSE
"SLC35G1","green",-0.721187200520697,5.60943317025093e-40,0.397910057216099,1.4378012143504e-10,-0.397910057216099,1.4378012143504e-10,TRUE,FALSE
"SLC38A6","green",0.713349140625404,9.02728381283832e-39,-0.255613298837352,5.95853025796811e-05,0.255613298837352,5.95853025796811e-05,TRUE,FALSE
"SLC6A6","green",0.850743636310921,1.0343274203867e-68,-0.552747402827373,1.10502130137457e-20,0.552747402827373,1.10502130137457e-20,TRUE,TRUE
"SMYD3","green",0.753257789774308,2.2214808609847e-45,-0.409419448546335,3.71325427017421e-11,0.409419448546335,3.71325427017421e-11,TRUE,FALSE
"SPARC","green",0.877014415040566,4.84951471150142e-78,-0.453780951534594,1.20979623054445e-13,0.453780951534594,1.20979623054445e-13,TRUE,TRUE
"SPECC1","green",0.7436412547047,1.12449826828841e-43,-0.449287181929627,2.24606725015835e-13,0.449287181929627,2.24606725015835e-13,TRUE,FALSE
"SPOCK1","green",0.736024924410789,2.22632708792439e-42,-0.510102747766139,2.28282079189161e-17,0.510102747766139,2.28282079189161e-17,TRUE,FALSE
"SPON1","green",0.709814841176241,3.0653930554885e-38,-0.293961994491218,3.43754465320641e-06,0.293961994491218,3.43754465320641e-06,TRUE,FALSE
"SPRED1","green",0.819529774670875,1.00792991682506e-59,-0.361756035655197,7.30142097334851e-09,0.361756035655197,7.30142097334851e-09,TRUE,TRUE
"SPTAN1","green",0.852287511789251,3.29257174398249e-69,-0.326842665918906,2.09339574927304e-07,0.326842665918906,2.09339574927304e-07,TRUE,TRUE
"SQOR","green",0.639450389926845,4.14646509621464e-29,-0.438494753575952,9.56919348235786e-13,0.438494753575952,9.56919348235786e-13,TRUE,FALSE
"SRGAP2","green",0.768249588157962,3.36472580011809e-48,-0.401594533092344,9.37404665883115e-11,0.401594533092344,9.37404665883115e-11,TRUE,FALSE
"SRGAP2B","green",0.893270446028657,5.85844059638898e-85,-0.400727772660199,1.03713387573289e-10,0.400727772660199,1.03713387573289e-10,TRUE,TRUE
"SRPX2","green",0.892981746002198,7.94694037348104e-85,-0.481588184466633,2.13511001330699e-15,0.481588184466633,2.13511001330699e-15,TRUE,TRUE
"SSH1","green",0.746121266868291,4.15710058230598e-44,-0.414668578775032,1.9681467625546e-11,0.414668578775032,1.9681467625546e-11,TRUE,FALSE
"STAT3","green",0.680898511912598,3.53872912752885e-34,-0.251594882151657,7.84098274368902e-05,0.251594882151657,7.84098274368902e-05,TRUE,FALSE
"STX4","green",0.651635909759995,1.62040295530308e-30,-0.190725882261413,0.00295091860241598,0.190725882261413,0.00295091860241598,TRUE,FALSE
"SULF1","green",0.942116783303353,2.05069015450968e-115,-0.58249236727434,2.71817424047294e-23,0.58249236727434,2.71817424047294e-23,TRUE,TRUE
"SULF2","green",0.826360091552437,1.55589902880109e-61,-0.48889008969767,6.95119027420993e-16,0.48889008969767,6.95119027420993e-16,TRUE,TRUE
"SUN1","green",0.689795662847686,2.23722112529843e-35,-0.415874437877941,1.69841378557877e-11,0.415874437877941,1.69841378557877e-11,TRUE,FALSE
"SVIL","green",0.715809333072946,3.81251884726892e-39,-0.264966719242786,3.09014000962064e-05,0.264966719242786,3.09014000962064e-05,TRUE,FALSE
"SYTL2","green",0.756266073535133,6.27012461250006e-46,-0.515309162231313,9.51290438023182e-18,0.515309162231313,9.51290438023182e-18,TRUE,FALSE
"TAGLN","green",0.784026075493157,2.09042611112288e-51,-0.317108008000071,4.96650069648592e-07,0.317108008000071,4.96650069648592e-07,TRUE,FALSE
"TANC2","green",0.83028996990086,1.29844729247779e-62,-0.483059070288823,1.70678289889843e-15,0.483059070288823,1.70678289889843e-15,TRUE,TRUE
"TEAD1","green",0.750140734988771,8.08317981066063e-45,-0.377636377375383,1.37989286049419e-09,0.377636377375383,1.37989286049419e-09,TRUE,FALSE
"TES","green",0.751052572680962,5.55073739924879e-45,-0.494529925989277,2.86815059561028e-16,0.494529925989277,2.86815059561028e-16,TRUE,FALSE
"TGFB3","green",0.662336633298154,8.29241493693465e-32,-0.232024777116629,0.000280178050508682,0.232024777116629,0.000280178050508682,TRUE,FALSE
"TGFBI","green",0.832734544243601,2.68184181415013e-63,-0.47795037531117,3.69765583360415e-15,0.47795037531117,3.69765583360415e-15,TRUE,TRUE
"TGFBR1","green",0.791699997477841,4.58385191341404e-53,-0.306157021578306,1.26632573868622e-06,0.306157021578306,1.26632573868622e-06,TRUE,FALSE
"THBS1","green",0.706646880864966,9.02930838136372e-38,-0.22762340884327,0.000367804466238169,0.22762340884327,0.000367804466238169,TRUE,FALSE
"THBS2","green",0.893887502009983,3.04423035569536e-85,-0.542431249474517,7.74195863492818e-20,0.542431249474517,7.74195863492818e-20,TRUE,TRUE
"THBS3","green",0.681454639940511,2.98634493460547e-34,-0.33554715421772,9.42053538331402e-08,0.33554715421772,9.42053538331402e-08,TRUE,FALSE
"THY1","green",0.783753121726017,2.38776733005755e-51,-0.409727161023409,3.578696073521e-11,0.409727161023409,3.578696073521e-11,TRUE,FALSE
"TIMP1","green",0.742310319623316,1.90914156827519e-43,-0.458904831139867,5.90847682298053e-14,0.458904831139867,5.90847682298053e-14,TRUE,FALSE
"TIMP2","green",0.890686768712494,8.70012526854386e-84,-0.435371826653164,1.44180280629459e-12,0.435371826653164,1.44180280629459e-12,TRUE,TRUE
"TLN1","green",0.722083826040671,4.05741646862531e-40,-0.314217460337984,6.3816721510123e-07,0.314217460337984,6.3816721510123e-07,TRUE,FALSE
"TMEM43","green",0.784285593542673,1.84180094646769e-51,-0.384580243766355,6.47103547904968e-10,0.384580243766355,6.47103547904968e-10,TRUE,FALSE
"TNFAIP6","green",0.84109133814576,1.00078028123424e-65,-0.410634601906841,3.20891019824282e-11,0.410634601906841,3.20891019824282e-11,TRUE,TRUE
"TP53BP1","green",0.638262530203922,5.64358359937257e-29,-0.157993450758888,0.0140725053579505,0.157993450758888,0.0140725053579505,TRUE,FALSE
"TPM2","green",0.871810476906744,4.95414993814623e-76,-0.452782474980818,1.38918001894649e-13,0.452782474980818,1.38918001894649e-13,TRUE,TRUE
"TPM4","green",0.836281566326141,2.59757021708929e-64,-0.578533768778247,6.26523592133191e-23,0.578533768778247,6.26523592133191e-23,TRUE,TRUE
"TPST1","green",0.692795086728935,8.6226386131972e-36,-0.191832836609246,0.00278625530667295,0.191832836609246,0.00278625530667295,TRUE,FALSE
"TRIO","green",0.914050590607413,1.22017306615079e-95,-0.439032698724185,8.91300291891836e-13,0.439032698724185,8.91300291891836e-13,TRUE,TRUE
"TRPS1","green",0.882174519432495,3.99175499259997e-80,-0.407685005227715,4.56880718143035e-11,0.407685005227715,4.56880718143035e-11,TRUE,TRUE
"TSC22D1","green",0.799253478759053,9.09001362215362e-55,-0.456470891932358,8.31701938853361e-14,0.456470891932358,8.31701938853361e-14,TRUE,FALSE
