"","MEcyan","MEturquoise","MElightcyan","MEyellow","MEgreenyellow","MEred","MEgrey60","MEsalmon","MEtan","MEblue","MElightgreen","MEpink","MEgreen","MEmidnightblue","MEbrown","MEmagenta","MEblack","MEpurple","MEgrey"
"GSM5571112",-0.0128059398228188,-0.0542438797847123,-0.119795746462046,-0.0604266874521748,0.0687469383280785,0.0949745093807105,0.00366754718817534,0.0360645676829889,0.0932165371029368,0.077321814138354,0.0490332648843083,0.105321061199841,0.00994680765085336,0.0854471080971153,-0.0793199562900595,-0.0367513181327054,-0.0877870962467941,0.0356021605396795,-0.0131600858500362
"GSM5571113",-0.0233752749772427,-0.0714580686504602,-0.0715875194263075,-0.0463880344173952,-0.0196064129635342,0.0239837652317302,-0.0324765013089774,0.0665484487589891,0.0875799231409743,0.0776167011807693,0.0238622275999902,0.0714291188936798,0.0746009280762746,0.156378765038813,-0.0582049955015332,0.00174047941674416,-0.048227111143358,-0.0221556870599124,-0.0468288131248705
"GSM5571114",0.0274300985358329,0.0357954516475113,0.0469727950257262,0.0879245173827756,-0.00190403676650057,-0.0479157949554928,-0.00521103433620568,-0.0925359165632804,-0.0219387427742624,0.0416865993538048,-0.0195085703236458,-0.0511082127787008,-0.0862523548709357,-0.0521052751072828,-0.076072335429294,-0.120880397822455,-0.0638014947652949,-0.0351046531177302,0.104615337238776
"GSM5571115",-0.000761293656770748,-0.0310956021529383,0.0795760584283661,0.0937982251524726,-0.00895567668994721,-0.0808848520464018,-0.0214355242199828,-0.0896171276228929,-0.0212982958108475,0.087200544148965,-0.0133658138972486,-0.0321991930860534,-0.0720976405812274,-0.0524692559095964,-0.0659473369086784,-0.109952321601962,-0.065115305814315,-0.0330904207013908,0.0173528732968344
"GSM5571116",-0.0203974881189451,-0.0737725501804906,0.044363301083957,-0.0620065322827184,-0.077797126956049,-0.056270955897303,-0.0651986052605322,-0.0586240793825465,-0.0922041606557603,0.0863377107733109,0.0681021439968509,0.00581258391898644,0.0793531731493034,-0.0146128045165988,-0.038723858257345,0.024060982923468,0.11125432624375,0.046275216638945,-0.0499560820609426
"GSM5571117",0.000207938698824887,-0.0424159987255092,0.0854034833230094,0.113766812912258,0.000867090149065061,-0.0988971056237193,-0.0390261810842074,-0.121198306460758,-0.0406519231947795,0.110400241728303,0.0124191849095847,-0.0679504949505696,-0.107325395648657,-0.0671776029887049,-0.0686269593658192,-0.153567888979247,-0.0847468021168529,-0.0415772058739032,0.0138246810470444
"GSM5571118",-0.0289252151937723,-0.106970742898712,0.0144389445780916,-0.0503545595228704,-0.0462112200468737,-0.0149799936578748,-0.0705331515966443,0.00540099242736907,0.00252726999137338,0.112541588150498,0.08415256002997,0.0566035801790608,0.073330831204096,0.0864454489018441,-0.0515916245586746,-0.00213329257745965,0.04218395604713,0.0220032776562859,-0.087368903139421
"GSM5571119",-0.00654380891156062,-0.0401266243531247,0.0661261119890971,0.0759857658689209,0.0230016700378688,-0.0577058559767686,-0.0238472113478405,-0.0549356518267409,-0.00794403150085014,0.0780148679155941,0.00581975427187724,-0.0085899303825574,-0.040889857398309,-0.01831478439397,-0.0585994176649813,-0.0790591625325752,-0.0405367731035243,-0.0560015351728156,-0.00294760783575598
"GSM5571120",0.0105734528786664,-0.0302573070931987,-0.0918563942623515,-0.0524335156927423,0.0449227410969754,0.041026212381577,0.00707590009279762,0.0569656814292453,0.0851248429087091,0.0460992400661747,0.017357965060967,0.0764238539103189,0.0627353410775569,0.117469058929396,-0.0492379053496698,0.0161989991653465,-0.0326674576248325,0.00374827437525693,0.00356249611338977
"GSM5571121",-0.0178249862213627,-0.019570089905162,-0.0036447857374392,0.0165489088726986,0.00463312247267267,-0.013828981815282,0.0163711657921087,0.0408468860787879,0.0841959285928168,0.0390869000789278,-0.00645983493562512,0.0363920168707892,0.0239501156368262,0.0800230787507006,-0.0484053515698755,-0.0110348292757696,-0.0512606788047005,-0.0474075880192923,-0.000204148217877197
"GSM5571122",-0.0152943140373854,-0.0548623569285295,0.0349043224240365,0.0229754193540183,-0.0314007216018268,-0.0250057627479052,-0.0490523069418699,-0.0365678515036063,-0.0119288380275334,0.0746164530900585,0.081281752089897,0.027274704201182,0.0301630393525557,0.0235455740390462,-0.0570141148441101,-0.0274053240280528,0.0151732869228652,0.0132648917185868,-0.0118587884199829
"GSM5571123",-0.00265615754478978,-0.0552739035529436,0.0306409709310468,-0.0582941319156879,-0.0500971836764165,-0.0741540740769791,-0.0520677782853627,-0.0598975651565268,-0.0680139907562768,0.0856391819268119,-0.00975787961621932,-0.00842113449556729,0.0592426774127301,0.0230116744342973,-0.0646437791500305,-0.0162897196487357,0.0558714051031082,0.116134000243164,-0.0265934384423439
"GSM5571124",-0.032359193250306,-0.0991344732695633,0.0761065938552589,0.0304925128842856,0.009026942854911,-0.0245587375407163,-0.0681000389156714,-0.033956810340116,-0.0205922132970557,0.106857714228326,0.0743771639990637,0.0610376938201261,0.0149853305615482,0.0053120941231972,-0.0476283406932578,-0.0294603461263845,-0.0293031837402917,-0.00587094116042496,-0.0704089988878355
"GSM5571125",-0.0265100094913869,-0.00272698021189227,-0.0976462496715655,-0.0490827343843779,0.111805933430144,0.042862219864913,0.00962140432571025,0.135781449509337,0.0761804113999431,-0.0661686236887822,-0.027657025101629,0.0405827060623076,0.058931310898168,0.108740878575259,0.0644730420482209,0.0946447645979426,-0.0287813818825329,-0.0469812739477349,-0.0309707507301313
"GSM5571126",-0.00341861474998239,0.0517421156632247,0.0746256857533368,0.100442480252742,0.000314959508567748,-0.0353198402935995,0.014640016606839,-0.00978904616292714,-0.00630632562950142,-0.0673038012635583,-0.0484312383790908,-0.0636502634004866,-0.0843390503234077,-0.0712751651402154,0.057453789817957,-0.0197628765658291,-0.0353162558044811,-0.0790743442144449,0.0157507969077773
"GSM5571127",-0.00211113407931157,-0.0433370198065699,0.0450714349783918,-0.0486189523780869,-0.0736392462512814,0.0385495013893456,-0.0439003562222268,0.00900856899340729,-0.0196739319260769,-0.0284268758509658,-0.0106171724864584,0.0189178710204306,0.0107012238010364,-0.0416728796914313,0.0694830908991186,0.0621853507296312,0.136927041139939,0.0570355915825157,-0.080021198312204
"GSM5571128",0.00586084295122475,0.0524864527850562,0.079406402329121,-0.027851189587812,-0.0542195135284094,-0.00789269014813677,-0.0154523774058235,-0.114899129881516,-0.1151248183001,-0.0723650140981441,-0.0704146314126464,-0.0939188616045102,-0.0770870337095387,-0.159720824334501,0.076889164514812,0.0152704655674642,0.125421042689366,-0.0369890359780256,0.0152230584636654
"GSM5571129",-0.0076740872135035,0.0319712713489392,-0.0674941633298194,-0.0239316288444087,0.282543841735689,0.0166182557367081,0.139440658377557,0.091294153335765,0.114446350316341,-0.0776086481027091,-0.0553186349965252,-0.0277096779049838,-0.048111171586643,0.0348749446145836,0.0525530280793965,0.0123884846531284,-0.0405471356344472,-0.0789577808798089,0.0228666542355562
"GSM5571130",-0.0225885824378005,0.0105993770743792,-0.0339168418673761,-0.0259273155445173,0.126314079072757,0.111461187250826,-0.00959521206968151,0.0795484336814187,0.0246341078708633,-0.0620356222379262,-0.0125085774526103,0.0397488757541535,0.0082957040832272,0.0312560107198552,0.0627648165990489,0.055674614346487,-0.011590802913335,-0.0462642735689638,-0.0243925898454331
"GSM5571131",0.00607185450845049,0.0662705810595026,-0.160661604554003,-0.0591075701760281,-0.0452454622850332,0.235905333497438,0.0216973401273368,0.0167080266979984,0.00309382203963312,-0.0756477803495614,-0.0603150178700323,0.095040443379555,-0.06622845874225,-0.0942527359128646,0.056465042938278,0.0423266304012583,-0.0837550494191029,0.123620311985,0.0431324293391347
"GSM5571132",-0.00506321718321812,0.0177293247772873,0.0390765829278324,-0.035671217089019,-0.0249547589738373,-0.0193984368749076,-0.0307426952624395,-0.034483117551397,-0.0832771322395062,-0.0627635537655406,0.0603760278925404,-0.0511506417478066,0.0111400342864826,-0.087811153718374,0.0808305341632123,0.0726265654880782,0.123434961886003,0.108814573408315,-0.0171616478394348
"GSM5571133",-0.0185537180405141,0.0118153247372965,-0.0281713962745216,-0.0536183323885151,-0.0553054133454993,-0.0441623004460884,-0.0249721670073596,0.0387128719629663,-0.0508043438164203,-0.0547661955589577,0.00818052016992253,-0.0531860612814367,0.0780890408577677,0.0235505766423706,0.0681556555808467,0.0903701250901013,0.0647950489352178,0.00399662414709673,-0.0146773592711934
"GSM5571134",0.0101425615924111,0.117959103973013,0.010209996588993,0.0802543851329509,0.0231618071644322,0.000799079152424205,0.0333057989492123,0.0229941290846397,0.00782832719526267,-0.119375132553185,-0.0466221561952491,-0.0586838044407468,-0.0570387462419316,-0.0453993379762265,0.044306213312484,0.00443170527687703,-0.0477138411333285,-0.0480709601764463,0.093957605463843
"GSM5571135",-0.016223346924474,0.0153324054927983,0.00407036659590333,-0.039669275613533,-0.0150593862995727,0.00237356225606384,-0.0315379593764417,0.0140356808063467,-0.0525941858645293,-0.0483513566400626,0.0907267181338094,-0.0179858199933927,0.0368590091322933,-0.027792718033635,0.0688353722813869,0.0726895815845632,0.0849350085821787,0.0848816544539055,-0.0176613779346735
"GSM5571136",-0.0160276892569267,0.000891209235235244,-0.150333975812805,-0.064925224346883,-0.0530825757968083,0.0925331104882075,0.173930403814402,0.132467896419907,0.159793786331309,-0.0635688523863175,0.0218815001588039,0.0895896980662969,0.0287801993199557,0.057710421951019,0.0503176969518026,0.0823202553332645,-0.0731023644332137,-0.0512397844762796,-0.0173847824937292
"GSM5571137",-0.0197569450957869,0.0212315382153508,0.0481038562832978,0.0687832917475565,0.0341396524266536,0.0049182026722869,0.0213505836864996,0.0395160713345773,0.020400506152448,-0.0705372911007244,-0.0443441815709545,-0.012556519994722,-0.0341510635256869,-0.0295132397722244,0.0713773301265888,0.0319330696964007,-0.0203299391964117,-0.0351454842940057,-0.0144556472897008
"GSM5571138",-0.0235568728855881,0.00541013189534543,-0.157805221244718,-0.0688905612647375,-0.0621052548655332,0.27457227102607,0.0145937115681813,0.00668437425643408,0.00127613475073337,-0.0397414118129344,0.00841098911483169,0.119323248128319,-0.0805336322627273,-0.0959471867128032,0.0661500430827334,0.0303106117497605,-0.0999435468646398,0.0207437750404525,-0.0327751904946756
"GSM5571139",-0.0329461529274686,-0.037678503419698,-0.0814549151143599,-0.0694257940812351,-0.046813835742534,0.158543216682863,0.0542174821628018,0.104119466175169,0.0948860979081788,-0.0443698803222013,0.000245523269980976,0.0767992927745326,0.0243845435238589,0.0504365877488732,0.0577083092737318,0.069114820610119,0.00178716794901981,-0.011058733965415,-0.0546370024918227
"GSM5571140",-0.0103141962323736,0.0153299338284993,-0.137466103803947,-0.0502234351407195,-0.0460099673633291,0.0249132228098195,0.312374591104951,0.135571085409493,0.218988329951512,-0.0676722380932375,-0.0386828675161596,0.0337343566986345,0.00248347833739471,0.0672022366994214,0.0481953076888022,0.0511878618012857,-0.0765298110308691,-0.0720501134031973,-0.00054166973991075
"GSM5571141",-0.0159056547992665,0.0448479555855111,0.0470237722897919,0.0723568526413442,0.000988981998979801,-0.0277902754317263,-0.000843811955753999,0.0257304090104136,-0.00759631419334628,-0.0817810709584575,-0.063794375656133,-0.0614183510122713,-0.0250486266318001,-0.0245513085151751,0.062817572624215,0.024783086587834,-0.0244956698196124,-0.0720941778134749,0.0100198077501711
"GSM5571142",-0.0103345144093695,0.00584108086745504,-0.155654530580288,-0.0677274706930462,-0.0528295151194509,0.156203727969157,0.103834946665322,0.101408674136964,0.11514123421637,-0.0624882915447921,-0.0647337911493299,0.0810034841962603,-0.000205242415350273,0.0170929242685782,0.0517590165811387,0.0614968749011519,-0.0845052419172647,-0.000705984628988307,-0.000406630733557047
"GSM5571143",-0.0225803287070069,-0.00909373656097471,0.0171299641943924,0.0219167295313291,0.0216308170163809,0.000338489242120832,0.0650894598664618,0.0772700080190685,0.0661961478360575,-0.0581490177859086,-0.0478012000525732,0.00299001446353818,0.0173139760364108,0.0266776878462829,0.0613090636310848,0.0504529174907481,-0.00736261808799383,-0.0283189062986141,-0.0308844003388355
"GSM5571144",0.00405518401583592,0.0451487704400177,0.014944599669668,-0.0646377358893117,-0.0590001559555358,-0.0352804081410021,-0.0133145892632002,-0.0563762976268648,-0.0967050588984057,-0.0737057733035496,0.0197519089973879,-0.0589913556484024,0.0227916970185321,-0.112646425195661,0.0696466172211009,0.086152778505842,0.14335686814134,0.0566516894449418,0.0270501495954687
"GSM5571145",-0.0101463393399539,0.0450548250188484,0.07331355212135,0.11873985975206,-0.0177393422174221,-0.0459976897907042,-0.00100886519925514,-0.0200683349246811,-0.0173275044562302,-0.0687288325796034,-0.0417245106735211,-0.0971200522969007,-0.103062088716214,-0.0810565973889081,0.0694751401815356,-0.0347824251561377,-0.0494810527128672,-0.0746650720627938,0.013968116893805
"GSM5571146",0.0390674373990152,-0.011229956646103,0.0545510647806776,-0.0370518343158195,-0.0432291429443377,0.00341848657393766,-0.0288324793730533,0.0198476956409548,-0.0300239990337743,-0.0566713237563637,0.0610847991651485,-0.00574356393273705,0.0266849436972025,-0.0265854582646583,0.0760358242654198,0.0822602456726363,0.123339919587372,0.0130257416604737,-0.0522267313689244
"GSM5571147",0.00429510028316214,0.0903507876600936,0.0669392687383772,0.123303781663427,-0.0243584641428558,-0.0459671533375098,0.0230623119789566,-0.0445259688284832,-0.0328178708332009,-0.0856824104061824,-0.100704707566821,-0.116358704130862,-0.119883657838665,-0.100314340211324,0.0529005984363931,-0.0582938150826368,-0.047633065875143,-0.0719406032723997,0.061767208507114
"GSM5571148",-0.00563551871252834,0.0439221516026724,-0.0166532151449162,-0.0497117448056926,-0.0272551210458703,0.00473381816127609,-0.00257716415316257,0.0560202219246375,-0.0254423003628154,-0.0858250055947378,0.0569216297933221,-0.0253329835452466,0.0584341389768911,0.0254544435092848,0.0688594709773444,0.097286266572496,0.0883854937375896,-0.000242323819872195,0.0109460297666815
"GSM5571149",-0.00593840571337277,0.0347884997316301,-0.0871056628857868,-0.0481354266409429,0.00375796912655996,0.0429862238692975,0.0229898279901004,0.115693050599228,0.0830175546867068,-0.0877705419642568,-0.0566738561630574,0.0135127573445217,0.0292967104406419,0.0758374025715693,0.0429295620114899,0.0675028767657446,-0.023793829890585,-0.0458836584308817,0.0282942495342561
"GSM5571150",-0.00113913817944591,0.0704053362365176,-0.00338643933582753,-0.043633335344862,0.00342852539256859,-0.0362005587626416,-0.00299115748127929,0.0130461440531693,-0.0521437051946936,-0.0865652096990561,0.0329664914512748,-0.0853560172832149,0.0184475582065711,-0.0105422847850153,0.0715640141136673,0.0693975899683947,0.107276140481056,0.0492843091555328,0.0405546493352907
"GSM5571151",-0.027574740174433,-0.0262073695053238,-0.00126828409245252,-0.0604781920424284,-0.0027684634584387,0.0475408237097571,-0.0374212779244997,0.047167451169936,-0.0306603553895359,-0.0486534337561505,-0.0154033547003001,0.025177362265559,0.0642602494037872,0.0186903956716068,0.0741108541019995,0.101009482912634,0.100029892441303,0.024217886696418,-0.0589908378727159
"GSM5571152",-0.0169396500736717,0.00888359820519882,-0.15013467269614,-0.0619508088078142,-0.0207835330240305,0.127721301764047,0.233396373905771,0.136332119061944,0.172949906051076,-0.0640760399939569,0.00557136832301654,0.0778335457623302,-0.00542531825732948,0.0541378713816675,0.0533473559720493,0.063118324270198,-0.0779848083999782,-0.0602689545516596,-0.0187480646309321
"GSM5571153",-0.0281764800228996,-0.0196295897750145,0.0149638346678552,0.0293336205267164,0.0066615110152459,0.0685877578006705,-0.0226622270273992,0.07052206161348,0.0270529158837802,-0.0572379022355526,0.0533701180779759,0.0289404280483682,-0.00663188478253515,0.0203228356833527,0.0636570742355736,0.0411949688878574,-0.0291158698945017,-0.0569516933988469,-0.0449554172883369
"GSM5571154",-0.0208136008116005,-0.0310009731386748,0.0469355868682155,-0.0593629765300471,-0.0655582376577085,0.00514595162563396,-0.0455745616714444,0.00639204415295548,-0.0679121886805327,-0.0482821041003577,0.0288331861619235,0.00160018139376942,0.0532588611500896,-0.0302587132613287,0.0824613822804907,0.101915737308348,0.144108589576166,0.0355954274108634,-0.0569792587029723
"GSM5571155",0.0364801896018827,-0.0171673052213295,0.0270917249697412,0.00721543213933588,0.0256793526811881,-0.00522322027154774,-0.0403996375297045,0.0205108961518739,-0.0373550735232929,-0.0529094540298799,0.0308289081992651,-0.0136091799167142,0.0238973853853241,-0.0174739895734853,0.0800778702633542,0.0678285294814196,0.0657797505539854,0.0603716296854187,-0.041618654573492
"GSM5571156",-0.00438815641239231,0.00654014333638101,0.00221969024301159,0.0466679675902805,-0.026492772609074,-0.00692778725555983,0.0505672479789888,0.0780889591665687,0.0734436898496735,-0.0713270083358626,-0.078204469352752,-0.0221737569495784,-0.00727530374689596,0.0363596032080017,0.045804422771929,0.0306099869909199,-0.0559060449559651,-0.0427572195195176,0.0251146645691302
"GSM5571157",-0.0179586992421507,0.00464587313510786,0.0320325040320799,0.046212278830122,-0.00795206536321446,0.0307776914047624,-0.00277643141811139,0.0486312770173509,0.00694555672713897,-0.0672361515138859,-0.0456886565785558,-0.0010031442198856,-0.0133736556252834,-0.00611738264236826,0.0612148147488055,0.0376886272241133,-0.0128950498544211,-0.0398193894187385,-0.00189473341393035
"GSM5571158",-0.0331802163442163,-0.0466395010814713,-0.162241628228306,-0.0757530635800584,-0.0670998831110258,0.283841714485998,-0.00296296216521117,0.0185550680173878,0.0181398949747257,-0.0217594673167777,-0.000894192875900927,0.136473771284937,-0.0707326980548044,-0.0982283897472401,0.0791339399020801,0.0407419973948894,-0.101404202535255,0.13566945013469,-0.0669012441252087
"GSM5571159",-0.0310099745736656,-0.0479887789461427,-0.120903748021973,-0.0647669829238768,0.00692395980861668,0.136125421863145,0.0776186335751492,0.136578229025849,0.151998458232433,-0.0335602526381199,-0.01745895862158,0.0801344624713977,0.0375985318067618,0.0948854360160953,0.0565603559349281,0.0736544060195763,-0.0500526554187226,-0.0364827809152879,-0.0681152452279518
"GSM5571160",-0.0408463589383192,-0.0691174970569085,-0.0483586484043851,-0.0428657697069223,0.111231937013532,0.0780654463987009,-0.0212385703696643,0.135718764779591,0.0716491856622064,-0.0376732060806513,-0.00529102149142952,0.0519948455010388,0.0662880301527113,0.112027565573991,0.079615392393077,0.0968596133110461,-0.0082182749854274,-0.0266346074126828,-0.0920313744239694
"GSM5571161",-0.0110209853111609,0.00103441885761613,-0.000161532030923171,-0.0634189901022948,-0.0626664550195787,-0.0505522030888186,-0.0413973361242274,-0.0402645658180028,-0.108241390648537,-0.0480280148099998,-0.0429330789601911,-0.0714628422453679,0.0370680376901136,-0.0645212483873188,0.0817765414713945,0.0884874823690884,0.140364022088869,-0.0146313306558165,-0.011650980373082
"GSM5571162",-0.0260169641771687,-0.0123732119729345,-0.00696146274011427,-0.0614122977011113,-0.0526569456863437,-0.0449268987072085,-0.0435613479496509,0.000260682630531333,-0.0756390734620334,-0.0558902965698372,0.0107452626310504,-0.0669639046114473,0.0669180368053823,-0.0277758099758545,0.0871847364355471,0.109577792514298,0.126591754131686,0.0144784527986129,-0.0424855103766515
"GSM5571163",-0.0291539226718846,-0.0382758299018816,0.0162234785311067,0.000697276280070414,0.0640080414192241,0.0647890052486885,-0.0272282890876032,0.082879301237193,0.0287126297531538,-0.0456419847525684,0.0259699863087741,0.0491251539472442,0.0253382788759602,0.0289152135737119,0.0746018030079792,0.0736656256724366,0.00062189798321902,-0.0183576861415127,-0.0581803446953156
"GSM5571164",-0.0338193724579103,-0.0478712949252739,-0.0742125141471201,-0.075388982577388,-0.0759538858450951,0.208273054461016,0.0451087788535456,0.0405280299543655,0.0423864910173265,-0.0312076982315418,0.00863929292587838,0.0950900089905225,-0.0111802555292469,-0.051817752055143,0.0741448916612497,0.0546798294839362,0.024620274353707,0.0367590014564032,-0.067164473236094
"GSM5571165",-0.0254073753221387,-0.0280389624445681,0.0229714263172273,-0.0396117763604903,-0.0527650040034245,0.026483446552779,-0.0416874804982282,0.0129871153869303,-0.0496884747154818,-0.0378962507486826,-0.01103591250722,-0.020489413440304,0.0299645514871267,-0.0174551155398205,0.0795300221576888,0.0624457676477061,0.109161313195012,0.046510223127471,-0.0633974124445184
"GSM5571166",-0.00462290862388444,0.0306019913449991,0.0190522912491287,0.0512843575427448,-0.0134878563785286,0.00305052185425349,0.0507553087134285,0.0493016295059283,0.0377306577977088,-0.083181954282938,-0.0865839669886445,-0.016972224396806,-0.0172499774015185,-0.0133317811526208,0.0634942772072142,0.0406848066084915,-0.0326518834180674,-0.0298255900198293,0.0303900096436068
"GSM5571167",-0.0152465667604945,0.00226211213787715,-0.121370790775439,-0.0549800204096082,-0.0267450278045054,0.121397221193942,0.0347985729893824,0.124708319725166,0.0773120231721293,-0.0688104636546889,-0.0264132464348785,0.0776236371636171,0.0526925549740133,0.0813810396112335,0.0605048873308808,0.092326278780127,-0.0486649107753914,-0.0219013919739946,-0.0143783182285873
"GSM5571168",0.616165364891358,0.0450823961243846,0.0543325670091942,-0.0227686930821238,-0.041096053155312,0.0428802722596435,0.0103561329356332,-0.0467112172622055,-0.0333617057186373,-0.0762453239882946,-0.0280560745735937,-0.0442944443385326,-0.0637602666495085,-0.0941975083483797,0.0606329965746767,0.0164215163500227,0.0757014933765504,0.00786270625521624,0.00902638969181262
"GSM5571170",0.0530258146192115,0.166317872785117,-0.152154536286953,-0.0443793267233654,-0.0151657504501553,-0.0179341472569128,0.109592118399522,-0.010270471677102,0.0931832841191121,-0.0498251678904995,-0.105175683090178,-0.029721088094713,-0.0572842772800228,-0.0481374804641006,-0.0854911254406683,-0.0471331261726281,-0.0831658925418836,-0.0203376940488842,0.181960374131426
"GSM5571172",0.0287736385570571,0.130926596790855,-0.0162936642582827,-0.0366057992695231,0.0502703167590633,-0.00449052330819743,0.017336419024977,-0.0671499312349784,-0.0509282998775081,-0.0481608411699276,-0.0121874545546775,-0.0517861997608044,-0.0413436769759442,-0.0616656750739478,-0.0638032113369256,-0.0452036605179039,0.0475677577074081,-0.00529919744816211,0.126713880134245
"GSM5571173",0.00339983274028715,0.0791333092856395,0.062783163284011,0.0446743084724236,-0.0173161872430523,-0.0488084408601322,-0.0120634380216451,-0.0667739293413854,-0.0671315066085433,-0.023541732531773,-0.0505180050964297,-0.0377030897378567,-0.0399998114206113,-0.0777230729686311,-0.0327868581239654,-0.0311532809757025,-0.0209137096115762,-0.0356965058532354,0.0684836901550467
"GSM5571174",-0.0169570215854251,0.00761782896192948,0.0144421517754035,-0.0346410043535137,-0.0402450836556914,-0.0577528436000948,-0.0373399141683534,-0.0371164888150376,-0.0789631113464009,0.014955202264779,-0.0224643749234438,-0.0337761036483545,0.0559401881226807,-0.0299097404489558,-0.0168751381369528,0.0364593225376167,0.0946884248645287,0.0787794697846006,-0.00704408335992103
"GSM5571176",-0.0128535030268498,0.0257431952588633,-0.0535979798661404,-0.0592315749330498,-0.0562972416914568,-0.0169113336321729,0.033719115187626,0.0157946071354909,0.0370808365178893,0.0331932949503509,0.0466643188680551,0.0532775807088196,0.0609214461254405,0.0280021854700374,-0.0476381747475898,0.0131443438484715,0.0185070803426987,-0.0198006160427632,-0.00695211290337908
"GSM5571177",0.00118603065025026,-0.00844872719793849,-0.135236482549066,-0.0667047026373433,-0.0556240420913182,0.127567347310764,0.0615134847447354,0.0683406724103098,0.115784033500972,0.0233276712957877,-0.00373504022287334,0.118110450021794,0.0125949954342259,0.0490816553007048,-0.0395283549886047,0.00808312883561759,-0.0796092082825616,-0.0323370775839077,-0.0199418238958757
"GSM5571178",0.0904677880824137,0.269949396182319,-0.00334699309967745,0.0755654647711031,0.0217458545715924,-0.0441384366002954,0.0696476187804054,-0.157426225808888,-0.0859891155512259,-0.102243621405249,-0.140825598437399,-0.170367101611484,-0.192898675959728,-0.140835608762703,-0.102695909100728,-0.160285256316689,-0.0767062471142558,-0.0360690685450577,0.307346656120261
"GSM5571179",-0.00961858709900434,0.0393627273574767,-0.0223053984738901,-0.0594003345609776,-0.0282077633474439,-0.0332264383041334,-0.0312451688224627,-0.00511392719941096,-0.0650633965941493,-0.0037394443046381,0.00736401250488535,0.00343239385856137,0.0757312301575184,0.0352219123237955,-0.0395600626001135,0.0137029091795514,0.0501350013828329,0.000868859665337655,0.00750324852388273
"GSM5571180",-0.00955298761499771,0.0587784140171678,0.0641899713334875,0.0376011558549246,-0.0214068299797165,-0.0192792377078332,-0.0142628913047982,-0.0250654096095275,-0.0511340633465127,-0.0209375058053599,0.00273722448365872,-0.000995218736887971,-0.00559402204376618,-0.0518420855470576,-0.00798514136833999,0.0107286236727447,-0.00759076408401983,-0.0402884199810709,0.030306937013968
"GSM5571181",-0.00632090551589458,0.0608015990759157,-0.0816913665701497,-0.0605716208501927,-0.0357961649970695,-0.0144320795509006,0.0118799667301878,0.0191918392160369,0.0276637217111188,0.0104712760488991,0.00649679728611757,0.0168866556285783,0.0476707418279125,0.0416699704943151,-0.0461097053868603,0.0134496432119797,0.0287857384982035,0.0624658718602576,0.0300787145396764
"GSM5571182",-0.005952938429903,0.0418321516530849,0.0520268841107592,0.050771856247978,0.0783877686535579,-0.0363556570378048,-0.0151946724195222,-0.0321421249497825,-0.0266745762858236,0.0118910360003782,-0.0122355576419443,0.00133933443620188,-0.0235375332295766,-0.0226907982161637,-0.0413608631002256,-0.0441233406441363,-0.0413613722892472,-0.0523265915566505,0.0235860059278526
"GSM5571183",0.0158886863704047,0.0832825309530884,0.0549590866646384,0.0966164491099943,0.0311246372980362,-0.0825304177298926,0.0336513975453401,-0.0838213118032513,-0.0202966879820113,-0.00157484111704326,-0.0912465754769109,-0.0991391613009554,-0.105853290595067,-0.0805648413746571,-0.0479954335199177,-0.106237868029381,-0.0681601384599334,-0.0678891497663765,0.0786255249032545
"GSM5571184",-0.00325904084056258,0.0453282281239395,0.0192549042660012,0.0294849566260159,-0.0140401845143314,-0.0493112999322144,-0.0143733110711669,-0.0503201227979334,-0.0436612144230252,0.00482993230790042,0.021745886620706,-0.0437382386642846,-0.0102832550379671,-0.0337158585654733,-0.0411016317766198,-0.0332720934772027,0.0163340237113296,0.00275148806111643,0.0331616198424191
"GSM5571185",0.0750068716043865,0.250499353907722,0.00212922671855982,0.0761499637550096,0.0244512231343422,-0.0548700251276414,0.0616775448080118,-0.150073563866785,-0.0692995979416105,-0.0672166129917184,-0.113892623997913,-0.156208983087613,-0.177812473495084,-0.128389942241672,-0.11315547034203,-0.157559990036186,-0.0785520690748781,-0.038486213709471,0.261512117284677
"GSM5571186",0.00425416085136266,0.0414833197133299,-0.00894611841270194,-0.0253383718534609,-0.0416093791738325,-0.0416269492352639,-0.0209488859480652,-0.0664597364562893,-0.0423413106219502,0.0519891222115365,0.158340811755091,0.018608692041398,0.0215659908606675,-0.0284536716581499,-0.0803053479004678,-0.0443556177510572,0.0237145202324365,0.0153197628496885,0.0229917113542575
"GSM5571187",-0.0131079017331645,-0.0175999925162484,0.0439157565048205,-0.0479441178442872,-0.0207295227389619,-0.0103252344217642,-0.0418833968040834,-0.0190573903356494,-0.0339560735907418,0.0437877628001912,0.0658864073575283,0.0245140802630185,0.0324070370482955,0.0083526525779998,-0.0292584103623008,0.00830363941663433,0.0931869712178066,0.0665135053765304,-0.0477404512551046
"GSM5571188",-0.00592428024793241,0.0200295009168541,0.0159049519461651,-0.0482398203556943,-0.0279741596401472,-0.0322805340452437,-0.0367637061170437,-0.0689105434990097,-0.0531622825227961,0.0627913281064331,0.0567409490076135,0.0149779882634679,0.00942876015689852,0.00223025146395274,-0.0739367763633638,-0.0511447591896354,0.0298470211306526,0.0419427249266461,-0.00125184199797669
