"Gene","Module","MM","MM_pval","GS_adjacent_non_tumor","pval_GS_adjacent_non_tumor","GS_Tumor","pval_GS_Tumor","SignificantModule","HubGene"
"CD36","tan",0.815957405075723,8.32890717221548e-59,0.387465912619668,4.6991654258407e-10,-0.387465912619668,4.6991654258407e-10,FALSE,TRUE
"CHRDL1","tan",0.930178629255776,5.35737593748605e-106,0.272745505946615,1.75622455494343e-05,-0.272745505946615,1.75622455494343e-05,FALSE,TRUE
"CYYR1","tan",0.875700820820383,1.58996835750561e-77,0.274671418953288,1.52283466104425e-05,-0.274671418953288,1.52283466104425e-05,FALSE,TRUE
"EBF3","tan",0.854470250120994,6.38173679081181e-70,0.225524374545457,0.000418012606268776,-0.225524374545457,0.000418012606268776,FALSE,TRUE
"EDNRB","tan",0.800545974061179,4.56999350421755e-55,0.297043617938587,2.68234625923607e-06,-0.297043617938587,2.68234625923607e-06,FALSE,TRUE
"EMCN","tan",0.877781785013999,2.40825034157028e-78,0.237785659396182,0.000194685430861468,-0.237785659396182,0.000194685430861468,FALSE,TRUE
"FABP4","tan",0.815092258013146,1.3794419847191e-58,0.334992740416154,9.91938138567277e-08,-0.334992740416154,9.91938138567277e-08,FALSE,TRUE
"FBLN5","tan",0.806779276280383,1.54222603604733e-56,0.239640955241422,0.000172817336525297,-0.239640955241422,0.000172817336525297,FALSE,TRUE
"FZD4","tan",0.814214130622607,2.2957946318139e-58,0.280813993662191,9.59409801940655e-06,-0.280813993662191,9.59409801940655e-06,FALSE,TRUE
"LYVE1","tan",0.845537461548401,4.47187128570003e-67,0.322849241603988,2.99477948971582e-07,-0.322849241603988,2.99477948971582e-07,FALSE,TRUE
"MYCT1","tan",0.892348373783641,1.54662158106035e-84,0.239101923997187,0.000178921814699295,-0.239101923997187,0.000178921814699295,FALSE,TRUE
"NRN1","tan",0.867998601500865,1.29363560413625e-74,0.282842801329684,8.21631117833343e-06,-0.282842801329684,8.21631117833343e-06,FALSE,TRUE
"PLPP1","tan",0.83512440779741,5.59721488704482e-64,0.201577864653048,0.00165853688121174,-0.201577864653048,0.00165853688121174,FALSE,TRUE
"RSPO3","tan",0.817908039094436,2.64414790560467e-59,0.264647658219345,3.16142485794065e-05,-0.264647658219345,3.16142485794065e-05,FALSE,TRUE
"SRPX","tan",0.870430911434446,1.63277161898037e-75,0.219460828446589,0.000601007738458434,-0.219460828446589,0.000601007738458434,FALSE,TRUE
"STEAP4","tan",0.824914208564049,3.8193724640161e-61,0.230326795856061,0.000311382130128329,-0.230326795856061,0.000311382130128329,FALSE,TRUE
"SVEP1","tan",0.837016100381575,1.59066051409991e-64,0.272255873516558,1.82074721886966e-05,-0.272255873516558,1.82074721886966e-05,FALSE,TRUE
"TGFBR3","tan",0.805415898828987,3.27045069767264e-56,0.34601696325323,3.48779801052485e-08,-0.34601696325323,3.48779801052485e-08,FALSE,TRUE
"TSPAN7","tan",0.800576494983584,4.49610828241536e-55,0.442056268753968,5.96495131522409e-13,-0.442056268753968,5.96495131522409e-13,FALSE,TRUE
"VEGFD","tan",0.820237659955239,6.59596939822413e-60,0.246596842717049,0.000109635056983649,-0.246596842717049,0.000109635056983649,FALSE,TRUE
"ACBD5","blue",0.833723198462866,1.40685138423713e-63,-0.219348914816888,0.000604993939126258,0.219348914816888,0.000604993939126258,FALSE,TRUE
"ACSL3","blue",0.805803130593669,2.64331421965365e-56,-0.267216836338981,2.6288676575522e-05,0.267216836338981,2.6288676575522e-05,FALSE,TRUE
"ACTL6A","blue",0.812148412054546,7.52935812994465e-58,-0.207230077710034,0.00121410921263882,0.207230077710034,0.00121410921263882,FALSE,TRUE
"ACTR2","blue",0.839505786278313,2.96275493651105e-65,-0.250406803400644,8.4966582101161e-05,0.250406803400644,8.4966582101161e-05,FALSE,TRUE
"ADSS2","blue",0.87896866444084,8.08089531472037e-79,-0.208615956106181,0.00112331028892643,0.208615956106181,0.00112331028892643,FALSE,TRUE
"ALDH9A1","blue",0.826586626885118,1.35066822264197e-61,0.236335591008911,0.000213547849569009,-0.236335591008911,0.000213547849569009,FALSE,TRUE
"ANKRD10","blue",0.848860026839037,4.10788069324147e-68,-0.234095801588229,0.000246061970285753,0.234095801588229,0.000246061970285753,FALSE,TRUE
"ARB2A","blue",0.816100643699335,7.65946753540544e-59,0.205806668596572,0.00131433788529304,-0.205806668596572,0.00131433788529304,FALSE,TRUE
"ARFIP1","blue",0.809744735046843,2.94442936191142e-57,-0.286674922191942,6.11031654434847e-06,0.286674922191942,6.11031654434847e-06,FALSE,TRUE
"ARPC3","blue",0.831841925789549,4.78443812141337e-63,-0.20182820939184,0.00163606292376483,0.20182820939184,0.00163606292376483,FALSE,TRUE
"ATP2C1","blue",0.885931374292979,1.04978297239933e-81,-0.223229366209821,0.000480141967660315,0.223229366209821,0.000480141967660315,FALSE,TRUE
"ATP5F1A","blue",0.832791631001853,2.58407239572202e-63,0.276474910744872,1.33118242770458e-05,-0.276474910744872,1.33118242770458e-05,FALSE,TRUE
"BCLAF1","blue",0.847704164070363,9.48714241002055e-68,0.21526090644082,0.0007685049185694,-0.21526090644082,0.0007685049185694,FALSE,TRUE
