"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"DSE","green",0.882286673676453,3.58738445584203e-80,0.378085852109161,1.31459119640036e-09,TRUE
"EDIL3","green",0.859203038018245,1.6557959506451e-71,0.546336698716873,3.7341814958286e-20,TRUE
"EDNRA","green",0.875876714416335,1.35730197102221e-77,0.536676825481706,2.2283415913827e-19,TRUE
"F2R","green",0.805522874212248,3.0837988846584e-56,0.555914264875715,5.99667598246335e-21,TRUE
"FAP","green",0.862908085685133,8.63966631144042e-73,0.421951859870348,8.00774776950256e-12,TRUE
"FBN1","green",0.880226954640999,2.50731694489161e-79,0.369249009106539,3.3642628170112e-09,TRUE
"FBXO32","green",0.80672421057096,1.58995139317914e-56,0.571224551538031,2.84302707804985e-22,TRUE
"FLNA","green",0.83506137677621,5.83523557394539e-64,0.492651117557176,3.85890489090081e-16,TRUE
"FN1","green",0.936046099930437,2.1294690254989e-110,0.587594719980105,9.10935144501649e-24,TRUE
"FRMD6","green",0.870807581095776,1.18058471931776e-75,0.450852328631297,1.81250850296299e-13,TRUE
"FSTL1","green",0.866881307953026,3.30175838353196e-74,0.347244738367433,3.09670210586938e-08,TRUE
"GPC6","green",0.810569356835836,1.84831587683639e-57,0.353594250838044,1.66042299288463e-08,TRUE
"GPX8","green",0.852627887371075,2.55371321251587e-69,0.432958584417847,1.97349465931279e-12,TRUE
"IGFBP5","green",0.807641999771071,9.55481766744937e-57,0.512299537249883,1.5807388782578e-17,TRUE
"INHBA","green",0.864322943798951,2.7339825165687e-73,0.546155830110857,3.8632394020494e-20,TRUE
"INPP4B","green",0.802588199957652,1.5258968690684e-55,0.526483606725178,1.38060214866188e-18,TRUE
"IQGAP1","green",0.872327553880765,3.15707136614151e-76,0.466424849777323,2.01915059497708e-14,TRUE
"ITGB5","green",0.834530211471791,8.28267473899217e-64,0.548029019613934,2.71452767459022e-20,TRUE
"KCTD10","green",0.848656927378904,4.76115479942324e-68,0.438901851155614,9.06845270754084e-13,TRUE
"LAMA4","green",0.856518995599504,1.33477382643556e-70,0.320624781912266,3.64774972773642e-07,TRUE
"LAMB1","green",0.831580838429988,5.66349401402281e-63,0.351098238015939,2.12490079249014e-08,TRUE
"LAMC1","green",0.809504302787782,3.37114398805919e-57,0.27424060376571,1.57233865670661e-05,TRUE
"LAYN","green",0.824695374098796,4.37227620355366e-61,0.451267148175045,1.71204037445007e-13,TRUE
"LBH","green",0.824712482027546,4.32633649836473e-61,0.441707905009971,6.24871402356717e-13,TRUE
"LIMS4","green",0.831548012881904,5.78476115355943e-63,0.38075749771755,9.8396493846122e-10,TRUE
"LOX","green",0.834611140823152,7.8528877594028e-64,0.383488239382413,7.29802590551006e-10,TRUE
"LTBP1","green",0.828246850044968,4.75972198723069e-62,0.434518629237162,1.61149319686711e-12,TRUE
"LUM","green",0.831444480563547,6.18432753749035e-63,0.396762824622789,1.64088298138308e-10,TRUE
"MAP4K4","green",0.874597887998769,4.26458479478898e-77,0.423468860923447,6.62182736840078e-12,TRUE
"MAP4K5","green",0.805312478075194,3.46151361644919e-56,0.362627671592159,6.67889491106704e-09,TRUE
"MARVELD1","green",0.835218498241809,5.25967621083948e-64,0.484306144971701,1.41047873615337e-15,TRUE
"MINDY2","green",0.803775924459225,8.01471253714133e-56,0.506018202465098,4.48954423748137e-17,TRUE
"MMP14","green",0.846557763033654,2.1612499225604e-67,0.61745676731967,1.01072005201539e-26,TRUE
"MSN","green",0.829496315961984,2.15507947563031e-62,0.415849256349914,1.70365988534092e-11,TRUE
"MTMR2","green",0.829315252072793,2.41826376145213e-62,0.415525166076724,1.77260157683045e-11,TRUE
"MYH9","green",0.817330064740811,3.72009700595974e-59,0.445157943749043,3.93443242717722e-13,TRUE
"MYL6","green",0.808352108100225,6.4311301830706e-57,0.453470689600724,1.26296610966941e-13,TRUE
"MYO1E","green",0.843224653286481,2.2798748889319e-66,0.487188546799427,9.05038849558629e-16,TRUE
"MYOF","green",0.934434186273727,3.78120946559693e-109,0.601957916480881,3.77507998079484e-25,TRUE
"NOX4","green",0.861346274326591,3.03145566378812e-72,0.540812515963929,1.04446777913067e-19,TRUE
"NRP2","green",0.894926558957391,1.00172949407087e-85,0.512226521408923,1.60023491114437e-17,TRUE
"NUAK1","green",0.823723932426905,7.95011370104628e-61,0.425697348074919,5.0001928974748e-12,TRUE
"OLFML2B","green",0.847675782587152,9.68329873990025e-68,0.433470451357998,1.84675556390681e-12,TRUE
"OSBPL3","green",0.829009698772028,2.93640213947764e-62,0.559189342745847,3.16512173149599e-21,TRUE
"OSMR","green",0.846254004302821,2.68508921244992e-67,0.413060793589229,2.39338129424476e-11,TRUE
"PALLD","green",0.911594468708556,3.04232971319265e-94,0.526443312912331,1.39042309234383e-18,TRUE
"PDGFRB","green",0.820518976274812,5.57020061922785e-60,0.45561839257638,9.36913790166707e-14,TRUE
"PDPN","green",0.807160673778244,1.24840839805867e-56,0.423099036784355,6.93643292923596e-12,TRUE
"PELO","green",0.893557779641839,4.32128237740804e-85,0.479892807123812,2.76011103511403e-15,TRUE
"PGK1","green",0.807707775790797,9.2114181788861e-57,0.547053930434581,3.26281238207683e-20,TRUE
"PKM","green",0.835241821178367,5.17917345236637e-64,0.606303126206928,1.39569860907465e-25,TRUE
