"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"AANAT","blue",0.789146326591524,1.66331597936112e-52,-0.218334481764134,0.000642258111991063,FALSE
"AATBC","blue",0.820699146716861,4.99791505953761e-60,-0.0200371861731569,0.75696052768825,FALSE
"ABCB7","blue",-0.805866826296216,2.55223284544536e-56,0.0404266073383506,0.532245316516795,FALSE
"ABHD16B","blue",0.729169691915545,2.99780289358922e-41,-0.337173146885036,8.09281530621506e-08,FALSE
"ABRAXAS2","blue",-0.698109289134928,1.54677361366378e-36,0.276170946514003,1.36179523322671e-05,FALSE
"ACER1","blue",0.818813591918235,1.54497101067141e-59,-0.138313666533067,0.0318435726207649,FALSE
"ACOT7","blue",0.606911177355796,1.212804366267e-25,-0.0686499441284422,0.288487453975689,FALSE
"ACP4","blue",0.860394483247981,6.46576994997918e-72,-0.275502532023871,1.43147589695522e-05,FALSE
"ACP7","blue",0.682727667245871,2.02208994603843e-34,-0.0468046777291833,0.469543044502285,FALSE
"ACR","blue",0.848365592370428,5.88150037635929e-68,-0.169050343770459,0.0085466284746048,FALSE
"ACTA1","blue",0.805007926953595,4.09066304477806e-56,0.0612489582092569,0.343748242557013,FALSE
"ACTL10","blue",0.803278462039617,1.05012976074532e-55,-0.08243019694957,0.20224595541481,FALSE
"ACTL9","blue",0.90125627602453,8.83623874337026e-89,-0.206709916116346,0.00124989302157339,FALSE
"ACTN3","blue",0.739329423712456,6.17436658346135e-43,-0.105933093243987,0.100881908728418,FALSE
"ADAD2","blue",0.936267959085674,1.42483945037719e-110,-0.186388076481365,0.00368465981538423,FALSE
"ADAMTS13","blue",0.890791640220418,7.80800664455515e-84,-0.0740420647903925,0.252193319938432,FALSE
"ADAMTS7","blue",0.88609069999212,8.97153708610777e-82,-0.100334095828428,0.120320848909241,FALSE
"ADAMTSL5","blue",0.699239243601269,1.06817676249412e-36,0.0843545998162613,0.191874353664004,FALSE
"ADARB2","blue",0.87809296611361,1.81068132530955e-78,-0.188051070865961,0.0033858286828217,FALSE
"ADCY8","blue",0.821113075654631,3.89422326269106e-60,-0.136747616962975,0.033851654152688,FALSE
"ADGRA1","blue",0.885595414475564,1.46098135870592e-81,-0.209082348147025,0.00109418520431275,FALSE
"ADGRB1","blue",0.802794445243672,1.36490955087292e-55,-0.0208529546464209,0.747394478258056,FALSE
"ADGRD2","blue",0.925826772766204,5.64615154227333e-103,-0.210878704089763,0.00098837280015538,FALSE
"ADISSP","blue",0.843811477877769,1.51184859815675e-66,-0.149240560130264,0.0204609434485086,FALSE
"ADORA2A-AS1","blue",0.770216279077951,1.38434666539795e-48,-0.137362349053392,0.0330509345965368,FALSE
"ADPGK","blue",-0.696113886493854,2.96163195557999e-36,0.104044511193418,0.107139794370598,FALSE
"ADRA1D","blue",0.854422466249645,6.61703317111437e-70,-0.161797779207275,0.0118926764415551,FALSE
"ADRA2B","blue",0.800719751774168,4.16480133152806e-55,-0.247390675082222,0.000103998641644951,FALSE
"ADRA2C","blue",0.81410922975288,2.43939733436591e-58,-0.275457781597607,1.43625971886861e-05,FALSE
"ADRB1","blue",0.915337111683681,2.17763471082252e-96,-0.231419751273858,0.000290946602087513,FALSE
"AFG2A","blue",-0.787837758908022,3.19743298293526e-52,0.182614730221905,0.00445288583935961,FALSE
"AGER","blue",0.767699531778518,4.30668808085715e-48,-0.266402486837034,2.78773240916163e-05,FALSE
"AGK","blue",-0.83680241963401,1.83504511043312e-64,0.0963867250421188,0.135693702764836,FALSE
"AGO3","blue",-0.778540069633612,2.91891011141001e-50,-0.013847813614971,0.830649649729409,FALSE
"AGXT","blue",0.850198037402337,1.54524339315909e-68,-0.165058989606637,0.0102667971571827,FALSE
"AIFM3","blue",0.880658351536481,1.67355953649157e-79,-0.0669735731008188,0.300450912852203,FALSE
"AIRE","blue",0.777506052365238,4.75731675594089e-50,-0.262855980194935,3.59144045513501e-05,FALSE
